axis,level,algorithm,track,metric,delta,ci_lo,ci_hi,n,entities,tier
snapping,1,maxent,upstream_only,auc,-0.0033629991224656845,-0.012491484960302023,0.0017107361755823115,130,13,full_panel
snapping,1,maxent,upstream_only,tss,0.0011300158915990598,-0.008580102581350838,0.012816613050795681,130,13,full_panel
snapping,1,maxent,upstream_only,brier,-0.00012796594562421916,-0.0010073300000370924,0.0007466451922335686,130,13,full_panel
snapping,1,maxent,upstream_only,sensitivity,-0.000585846335395,-0.010149215015043666,0.012078616538289313,130,13,full_panel
snapping,1,maxent,upstream_only,specificity,0.001715862226994025,-0.0008725352167604431,0.0053719836049187465,130,13,full_panel
snapping,1,maxent,upstream_only,omission_rate,0.0005858463353950051,-0.011754101671302714,0.010435689572243334,130,13,full_panel
snapping,1,maxent,upstream_only,importance_spearman,,,,0,13,full_panel
snapping,1,maxent,upstream_only,env_centroid_disp,,,,0,13,full_panel
snapping,1,maxent,upstream_only,env_dispersion_change,,,,0,13,full_panel
snapping,1,random_forest,combined,auc,9.734063909997738e-05,-0.001246237217368824,0.0014676889092832487,390,13,full_panel
snapping,1,random_forest,combined,tss,0.0014410986173979247,-0.002118544330892143,0.005317012001116741,390,13,full_panel
snapping,1,random_forest,combined,brier,-9.46454764770508e-05,-0.0009120205538197157,0.0007154566392635682,390,13,full_panel
snapping,1,random_forest,combined,sensitivity,6.890944788041549e-06,-0.0018858767320707797,0.0021882692358862273,390,13,full_panel
snapping,1,random_forest,combined,specificity,0.0014342076726098526,-0.0023707761174601785,0.00566593369001052,390,13,full_panel
snapping,1,random_forest,combined,omission_rate,-6.890944788032876e-06,-0.0020847824262908207,0.0019522397531856004,390,13,full_panel
snapping,1,random_forest,combined,importance_spearman,,,,0,13,full_panel
snapping,1,random_forest,combined,env_centroid_disp,,,,0,13,full_panel
snapping,1,random_forest,combined,env_dispersion_change,,,,0,13,full_panel
snapping,1,random_forest,local_only,auc,1.8635323687419492e-05,-0.0012536325878549522,0.001242206130820137,390,13,full_panel
snapping,1,random_forest,local_only,tss,0.00024359254900761896,-0.00338668878113511,0.004343570810822854,390,13,full_panel
snapping,1,random_forest,local_only,brier,4.1402821649374936e-05,-0.0007635955546519149,0.0009649229816549697,390,13,full_panel
snapping,1,random_forest,local_only,sensitivity,0.0006826046786203147,-0.0013456767022999166,0.0033861219540873154,390,13,full_panel
snapping,1,random_forest,local_only,specificity,-0.000439012129612674,-0.004084014617342783,0.0033264022585324186,390,13,full_panel
snapping,1,random_forest,local_only,omission_rate,-0.0006826046786203171,-0.0033526563293913955,0.0012731468244782124,390,13,full_panel
snapping,1,random_forest,local_only,importance_spearman,,,,0,13,full_panel
snapping,1,random_forest,local_only,env_centroid_disp,,,,0,13,full_panel
snapping,1,random_forest,local_only,env_dispersion_change,,,,0,13,full_panel
snapping,1,random_forest,upstream_only,auc,1.5748403265652258e-05,-0.0018560554631570252,0.0018072258032554983,390,13,full_panel
snapping,1,random_forest,upstream_only,tss,0.00034904310343407874,-0.004395494909771589,0.0046258138676694115,390,13,full_panel
snapping,1,random_forest,upstream_only,brier,0.00023324719654459327,-0.0003372246310557208,0.000979023985178853,390,13,full_panel
snapping,1,random_forest,upstream_only,sensitivity,0.002229333907031574,-0.003896050944206617,0.00924705226462173,390,13,full_panel
snapping,1,random_forest,upstream_only,specificity,-0.0018802908035975099,-0.009592753395129591,0.005128181434552608,390,13,full_panel
snapping,1,random_forest,upstream_only,omission_rate,-0.0022293339070315506,-0.009186153894109182,0.004028450865732526,390,13,full_panel
snapping,1,random_forest,upstream_only,importance_spearman,,,,0,13,full_panel
snapping,1,random_forest,upstream_only,env_centroid_disp,,,,0,13,full_panel
snapping,1,random_forest,upstream_only,env_dispersion_change,,,,0,13,full_panel
snapping,1,xgboost,combined,auc,-0.0002761972963793852,-0.0022083985104061764,0.0016143638889272558,390,13,full_panel
snapping,1,xgboost,combined,tss,0.0011660469007432873,-0.0020170509103688626,0.004713010210276273,390,13,full_panel
snapping,1,xgboost,combined,brier,-0.00010155540769676444,-0.0014538525510061537,0.0013622874289302288,390,13,full_panel
snapping,1,xgboost,combined,sensitivity,0.0015513639882414883,-0.000840420283786754,0.0044226781597127614,390,13,full_panel
snapping,1,xgboost,combined,specificity,-0.00038531708749817324,-0.0035000894453695334,0.002803873975972427,390,13,full_panel
snapping,1,xgboost,combined,omission_rate,-0.001551363988241478,-0.004398221243647387,0.0008195714522820731,390,13,full_panel
snapping,1,xgboost,combined,importance_spearman,,,,0,13,full_panel
snapping,1,xgboost,combined,env_centroid_disp,,,,0,13,full_panel
snapping,1,xgboost,combined,env_dispersion_change,,,,0,13,full_panel
snapping,1,xgboost,local_only,auc,-2.5530606543358926e-05,-0.0015678845031637022,0.0017255663822382714,390,13,full_panel
snapping,1,xgboost,local_only,tss,-0.0006583950951346803,-0.003942315987534978,0.0027337517894165907,390,13,full_panel
snapping,1,xgboost,local_only,brier,0.00013801298639443138,-0.0011943325656829068,0.001549713040448994,390,13,full_panel
snapping,1,xgboost,local_only,sensitivity,6.284793613455746e-05,-0.002233473735981162,0.0023502912711700235,390,13,full_panel
snapping,1,xgboost,local_only,specificity,-0.0007212430312692596,-0.004340360086743061,0.0030484678361476507,390,13,full_panel
snapping,1,xgboost,local_only,omission_rate,-6.284793613456199e-05,-0.0024477633644594734,0.0022544172783968194,390,13,full_panel
snapping,1,xgboost,local_only,importance_spearman,,,,0,13,full_panel
snapping,1,xgboost,local_only,env_centroid_disp,,,,0,13,full_panel
snapping,1,xgboost,local_only,env_dispersion_change,,,,0,13,full_panel
snapping,1,xgboost,upstream_only,auc,0.0010826942238173559,-0.0006867421151928809,0.003010219948269882,390,13,full_panel
snapping,1,xgboost,upstream_only,tss,0.00040646676865871065,-0.002108242107886883,0.0034649325854598833,390,13,full_panel
snapping,1,xgboost,upstream_only,brier,-0.00042879825579378533,-0.0015876610772983279,0.0004997061831273101,390,13,full_panel
snapping,1,xgboost,upstream_only,sensitivity,-0.00028443830784135313,-0.0035600362346071028,0.0029185196436778142,390,13,full_panel
snapping,1,xgboost,upstream_only,specificity,0.000690905076500097,-0.0030014182509437576,0.004705333468396104,390,13,full_panel
snapping,1,xgboost,upstream_only,omission_rate,0.000284438307841365,-0.0027339636889428484,0.0035721692131859993,390,13,full_panel
snapping,1,xgboost,upstream_only,importance_spearman,,,,0,13,full_panel
snapping,1,xgboost,upstream_only,env_centroid_disp,,,,0,13,full_panel
snapping,1,xgboost,upstream_only,env_dispersion_change,,,,0,13,full_panel
snapping,2,maxent,combined,auc,-0.0003264661557793248,-0.0029284242496023585,0.002482671576537321,130,13,full_panel
snapping,2,maxent,combined,tss,0.0023240902599799625,-0.0035111448547869633,0.00918681227070191,130,13,full_panel
snapping,2,maxent,combined,brier,0.0007374348056989033,-0.003030332752325273,0.005293513901559091,130,13,full_panel
snapping,2,maxent,combined,sensitivity,0.003358655818941737,-0.0038892703937238623,0.013524465429036759,130,13,full_panel
snapping,2,maxent,combined,specificity,-0.0010345655589618198,-0.006667656927337241,0.00416327552241121,130,13,full_panel
snapping,2,maxent,combined,omission_rate,-0.003358655818941734,-0.013429584700122767,0.004017994906300952,130,13,full_panel
snapping,2,maxent,combined,importance_spearman,,,,0,13,full_panel
snapping,2,maxent,combined,env_centroid_disp,,,,0,13,full_panel
snapping,2,maxent,combined,env_dispersion_change,,,,0,13,full_panel
snapping,2,maxent,local_only,auc,0.0015804201465455384,-0.0014757931760757052,0.004795239495134123,130,13,full_panel
snapping,2,maxent,local_only,tss,0.005902933773352177,-0.0026711473244975855,0.02136324959566586,130,13,full_panel
snapping,2,maxent,local_only,brier,0.0013878782146523566,-0.002441872268616336,0.00633131938709503,130,13,full_panel
snapping,2,maxent,local_only,sensitivity,0.007796466609671909,-0.003454891698489919,0.028030884711826562,130,13,full_panel
snapping,2,maxent,local_only,specificity,-0.0018935328363197273,-0.00853844875870708,0.003154588936602511,130,13,full_panel
snapping,2,maxent,local_only,omission_rate,-0.007796466609671917,-0.02856788498487623,0.003420167357704708,130,13,full_panel
snapping,2,maxent,local_only,importance_spearman,,,,0,13,full_panel
snapping,2,maxent,local_only,env_centroid_disp,,,,0,13,full_panel
snapping,2,maxent,local_only,env_dispersion_change,,,,0,13,full_panel
snapping,2,maxent,upstream_only,auc,-0.0020267873596927694,-0.010532216397791972,0.0031544213869710174,130,13,full_panel
snapping,2,maxent,upstream_only,tss,0.0082493268120946,-0.006194724330160904,0.0318792222752974,130,13,full_panel
snapping,2,maxent,upstream_only,brier,-0.0004704079884698811,-0.0013810697488315423,0.0004797946797543252,130,13,full_panel
snapping,2,maxent,upstream_only,sensitivity,0.004784973910607498,-0.010893967790631435,0.029242546955662658,130,13,full_panel
snapping,2,maxent,upstream_only,specificity,0.003464352901487084,-0.0011219913254190445,0.012164515797227252,130,13,full_panel
snapping,2,maxent,upstream_only,omission_rate,-0.004784973910607494,-0.02870820155210503,0.01040621938984056,130,13,full_panel
snapping,2,maxent,upstream_only,importance_spearman,,,,0,13,full_panel
snapping,2,maxent,upstream_only,env_centroid_disp,,,,0,13,full_panel
snapping,2,maxent,upstream_only,env_dispersion_change,,,,0,13,full_panel
snapping,2,random_forest,combined,auc,-3.179310289184396e-05,-0.0015673495431181392,0.0014738621738058556,390,13,full_panel
snapping,2,random_forest,combined,tss,0.0007499206638488028,-0.003075241672570226,0.004408844549372851,390,13,full_panel
snapping,2,random_forest,combined,brier,0.00025513384195471634,-0.000570098854272461,0.0012878218832120731,390,13,full_panel
snapping,2,random_forest,combined,sensitivity,0.000983163114195359,-0.0011399277378995422,0.0034640320465442213,390,13,full_panel
snapping,2,random_forest,combined,specificity,-0.00023324245034658347,-0.004040426970492175,0.003388640350996732,390,13,full_panel
snapping,2,random_forest,combined,omission_rate,-0.0009831631141953507,-0.003471074331832465,0.001068983427915405,390,13,full_panel
snapping,2,random_forest,combined,importance_spearman,,,,0,13,full_panel
snapping,2,random_forest,combined,env_centroid_disp,,,,0,13,full_panel
snapping,2,random_forest,combined,env_dispersion_change,,,,0,13,full_panel
snapping,2,random_forest,local_only,auc,0.00026243761618225303,-0.0009891083050162853,0.0016298102000923095,390,13,full_panel
snapping,2,random_forest,local_only,tss,5.895691328575875e-05,-0.004478655781919451,0.004431495402171388,390,13,full_panel
snapping,2,random_forest,local_only,brier,0.00012430308887160862,-0.0007245777259771251,0.001201941902126938,390,13,full_panel
snapping,2,random_forest,local_only,sensitivity,0.0008132975120624634,-0.001385170873359222,0.003820017843996371,390,13,full_panel
snapping,2,random_forest,local_only,specificity,-0.0007543405987766761,-0.00471442777851405,0.003161096270594587,390,13,full_panel
snapping,2,random_forest,local_only,omission_rate,-0.0008132975120624666,-0.00391379031778115,0.001372026126766354,390,13,full_panel
snapping,2,random_forest,local_only,importance_spearman,,,,0,13,full_panel
snapping,2,random_forest,local_only,env_centroid_disp,,,,0,13,full_panel
snapping,2,random_forest,local_only,env_dispersion_change,,,,0,13,full_panel
snapping,2,random_forest,upstream_only,auc,0.0008621072781415654,-0.0014608896719317825,0.0033079682027681726,390,13,full_panel
snapping,2,random_forest,upstream_only,tss,0.0010448218673551157,-0.00458926236960918,0.0064257739078769785,390,13,full_panel
snapping,2,random_forest,upstream_only,brier,3.909221689367165e-05,-0.0006359055690680478,0.0007537187848387601,390,13,full_panel
snapping,2,random_forest,upstream_only,sensitivity,0.00295294689940967,-0.004193905980933603,0.010412993362428747,390,13,full_panel
snapping,2,random_forest,upstream_only,specificity,-0.0019081250320545505,-0.010791325624738418,0.005640811729372275,390,13,full_panel
snapping,2,random_forest,upstream_only,omission_rate,-0.0029529468994096463,-0.010686290628602598,0.004094731669149423,390,13,full_panel
snapping,2,random_forest,upstream_only,importance_spearman,,,,0,13,full_panel
snapping,2,random_forest,upstream_only,env_centroid_disp,,,,0,13,full_panel
snapping,2,random_forest,upstream_only,env_dispersion_change,,,,0,13,full_panel
snapping,2,xgboost,combined,auc,-0.0005298879359347768,-0.0024489770666554543,0.0014266488692886872,390,13,full_panel
snapping,2,xgboost,combined,tss,0.00026259104318754664,-0.003219455321158161,0.0037237107862694648,390,13,full_panel
snapping,2,xgboost,combined,brier,0.00022828994290470292,-0.0013952588708844077,0.002045890018137505,390,13,full_panel
snapping,2,xgboost,combined,sensitivity,0.0011032016727122204,-0.0016245399068175563,0.004419784576447067,390,13,full_panel
snapping,2,xgboost,combined,specificity,-0.000840610629524637,-0.004420492472314594,0.0026135141239043034,390,13,full_panel
snapping,2,xgboost,combined,omission_rate,-0.001103201672712211,-0.004561649414016833,0.0015454382853687621,390,13,full_panel
snapping,2,xgboost,combined,importance_spearman,,,,0,13,full_panel
snapping,2,xgboost,combined,env_centroid_disp,,,,0,13,full_panel
snapping,2,xgboost,combined,env_dispersion_change,,,,0,13,full_panel
snapping,2,xgboost,local_only,auc,4.809726749411527e-06,-0.0015946048200399315,0.00174300538847076,390,13,full_panel
snapping,2,xgboost,local_only,tss,-0.0008162880669876644,-0.0042595970500226695,0.00235978548484666,390,13,full_panel
snapping,2,xgboost,local_only,brier,0.00014671519471874417,-0.001289445264908079,0.0017894289262885884,390,13,full_panel
snapping,2,xgboost,local_only,sensitivity,-0.00027676704859534273,-0.0028620033029148166,0.0023441844951460973,390,13,full_panel
snapping,2,xgboost,local_only,specificity,-0.0005395210183923525,-0.004254967768887524,0.002852600916961771,390,13,full_panel
snapping,2,xgboost,local_only,omission_rate,0.00027676704859533666,-0.0022840519321460067,0.0027880406698765244,390,13,full_panel
snapping,2,xgboost,local_only,importance_spearman,,,,0,13,full_panel
snapping,2,xgboost,local_only,env_centroid_disp,,,,0,13,full_panel
snapping,2,xgboost,local_only,env_dispersion_change,,,,0,13,full_panel
snapping,2,xgboost,upstream_only,auc,0.001820234932882026,-0.0005602800787566941,0.004487456985592164,390,13,full_panel
snapping,2,xgboost,upstream_only,tss,0.0008795133053676201,-0.0017571683546314823,0.004066198243163988,390,13,full_panel
snapping,2,xgboost,upstream_only,brier,-0.000336145653717313,-0.0014379866948762907,0.0008349830681011038,390,13,full_panel
snapping,2,xgboost,upstream_only,sensitivity,-0.00019998374374905018,-0.003651987932783942,0.00389320017154917,390,13,full_panel
snapping,2,xgboost,upstream_only,specificity,0.0010794970491166895,-0.0032397093164796406,0.005093936402153602,390,13,full_panel
snapping,2,xgboost,upstream_only,omission_rate,0.00019998374374906354,-0.0037800334427220694,0.003757191708047626,390,13,full_panel
snapping,2,xgboost,upstream_only,importance_spearman,,,,0,13,full_panel
snapping,2,xgboost,upstream_only,env_centroid_disp,,,,0,13,full_panel
snapping,2,xgboost,upstream_only,env_dispersion_change,,,,0,13,full_panel
snapping,5,maxent,combined,auc,0.0004003627712577708,-0.0034177796267669085,0.004633811424837345,130,13,full_panel
snapping,5,maxent,combined,tss,0.004401742693325875,-0.003742536580951614,0.013360675183222008,130,13,full_panel
snapping,5,maxent,combined,brier,7.372787820236339e-05,-0.005202675475562482,0.00560733991738407,130,13,full_panel
snapping,5,maxent,combined,sensitivity,0.00439379058897219,-0.005530730225347074,0.01970847003012018,130,13,full_panel
snapping,5,maxent,combined,specificity,7.952104353646957e-06,-0.006992694607619964,0.006501428987813068,130,13,full_panel
snapping,5,maxent,combined,omission_rate,-0.004393790588972187,-0.019018896952775075,0.005585922099093618,130,13,full_panel
snapping,5,maxent,combined,importance_spearman,,,,0,13,full_panel
snapping,5,maxent,combined,env_centroid_disp,,,,0,13,full_panel
snapping,5,maxent,combined,env_dispersion_change,,,,0,13,full_panel
snapping,5,maxent,local_only,auc,0.0012839150616391572,-0.0031161695738924225,0.006547856891456196,130,13,full_panel
snapping,5,maxent,local_only,tss,0.003150458365231525,-0.007410489729406712,0.018033879611254782,130,13,full_panel
snapping,5,maxent,local_only,brier,0.0007404364936729954,-0.003525885198345537,0.005976059270225824,130,13,full_panel
snapping,5,maxent,local_only,sensitivity,0.004113240470200948,-0.009241182778976715,0.02480471742205611,130,13,full_panel
snapping,5,maxent,local_only,specificity,-0.0009627821049694265,-0.007914595248736082,0.004507218442689016,130,13,full_panel
snapping,5,maxent,local_only,omission_rate,-0.0041132404702009535,-0.025250012845661005,0.009266106059265805,130,13,full_panel
snapping,5,maxent,local_only,importance_spearman,,,,0,13,full_panel
snapping,5,maxent,local_only,env_centroid_disp,,,,0,13,full_panel
snapping,5,maxent,local_only,env_dispersion_change,,,,0,13,full_panel
snapping,5,maxent,upstream_only,auc,0.00420817071907468,-0.001158533339302205,0.009943454125137193,130,13,full_panel
snapping,5,maxent,upstream_only,tss,0.010429339350971154,-0.0039299971829527365,0.03302298563394759,130,13,full_panel
snapping,5,maxent,upstream_only,brier,-0.00098323975154346,-0.0026119333792042265,0.000660192906568459,130,13,full_panel
snapping,5,maxent,upstream_only,sensitivity,0.004372755491750912,-0.012176706648107875,0.03026613081498,130,13,full_panel
snapping,5,maxent,upstream_only,specificity,0.006056583859220219,-0.0008598793407959491,0.015996776392678706,130,13,full_panel
snapping,5,maxent,upstream_only,omission_rate,-0.004372755491750909,-0.02938864293384792,0.01163269077617817,130,13,full_panel
snapping,5,maxent,upstream_only,importance_spearman,,,,0,13,full_panel
snapping,5,maxent,upstream_only,env_centroid_disp,,,,0,13,full_panel
snapping,5,maxent,upstream_only,env_dispersion_change,,,,0,13,full_panel
snapping,5,random_forest,combined,auc,2.986751940383816e-05,-0.0018886709312136815,0.0017445360320885843,390,13,full_panel
snapping,5,random_forest,combined,tss,0.0033057743380891344,-0.0016887905749831899,0.008761215663159416,390,13,full_panel
snapping,5,random_forest,combined,brier,-0.0001134014483301526,-0.0015733551101228098,0.0017057950417170952,390,13,full_panel
snapping,5,random_forest,combined,sensitivity,0.002389261639563099,-0.0018595129614521239,0.009189234068045112,390,13,full_panel
snapping,5,random_forest,combined,specificity,0.0009165126985260101,-0.003380661491787919,0.005412495597139332,390,13,full_panel
snapping,5,random_forest,combined,omission_rate,-0.0023892616395630897,-0.008980416344728901,0.0018670619840733755,390,13,full_panel
snapping,5,random_forest,combined,importance_spearman,,,,0,13,full_panel
snapping,5,random_forest,combined,env_centroid_disp,,,,0,13,full_panel
snapping,5,random_forest,combined,env_dispersion_change,,,,0,13,full_panel
snapping,5,random_forest,local_only,auc,3.645755433021317e-05,-0.0017463211870350224,0.0016961719246211895,390,13,full_panel
snapping,5,random_forest,local_only,tss,0.002183770114229322,-0.0033285254027569772,0.008378251989421177,390,13,full_panel
snapping,5,random_forest,local_only,brier,0.0002608457997980969,-0.0014228697007991982,0.0023046481279219012,390,13,full_panel
snapping,5,random_forest,local_only,sensitivity,0.003454678932097305,-0.0011923643552874351,0.011260575365438489,390,13,full_panel
snapping,5,random_forest,local_only,specificity,-0.0012709088178679633,-0.005874294548894631,0.003278037397815714,390,13,full_panel
snapping,5,random_forest,local_only,omission_rate,-0.0034546789320973074,-0.010984478105135618,0.0011523965243580272,390,13,full_panel
snapping,5,random_forest,local_only,importance_spearman,,,,0,13,full_panel
snapping,5,random_forest,local_only,env_centroid_disp,,,,0,13,full_panel
snapping,5,random_forest,local_only,env_dispersion_change,,,,0,13,full_panel
snapping,5,random_forest,upstream_only,auc,0.0027225622198706837,-0.001197982993022422,0.0070904261030188,390,13,full_panel
snapping,5,random_forest,upstream_only,tss,0.002927993748698013,-0.0058818029917900696,0.0113128565239952,390,13,full_panel
snapping,5,random_forest,upstream_only,brier,0.00018019227865421426,-0.000675835887180938,0.0012120992356344361,390,13,full_panel
snapping,5,random_forest,upstream_only,sensitivity,0.011340377533219285,1.2913248530798478e-06,0.02348070179413259,390,13,full_panel
snapping,5,random_forest,upstream_only,specificity,-0.008412383784521265,-0.025204477762984796,0.004908229952848479,390,13,full_panel
snapping,5,random_forest,upstream_only,omission_rate,-0.01134037753321926,-0.023866291561549124,0.0002714645022299015,390,13,full_panel
snapping,5,random_forest,upstream_only,importance_spearman,,,,0,13,full_panel
snapping,5,random_forest,upstream_only,env_centroid_disp,,,,0,13,full_panel
snapping,5,random_forest,upstream_only,env_dispersion_change,,,,0,13,full_panel
snapping,5,xgboost,combined,auc,-0.0005896050445772817,-0.002739876094155997,0.0013716134125930912,390,13,full_panel
snapping,5,xgboost,combined,tss,0.00030074617012561256,-0.005832074416809073,0.0056992965769073955,390,13,full_panel
snapping,5,xgboost,combined,brier,0.000523119747529074,-0.0024994045586127123,0.004567949714523706,390,13,full_panel
snapping,5,xgboost,combined,sensitivity,0.0028742651874660496,-0.0008645826023643592,0.008089862036782101,390,13,full_panel
snapping,5,xgboost,combined,specificity,-0.0025735190173404145,-0.00990633395382373,0.0027786910655994194,390,13,full_panel
snapping,5,xgboost,combined,omission_rate,-0.0028742651874660388,-0.00806219151224923,0.0009855626101187259,390,13,full_panel
snapping,5,xgboost,combined,importance_spearman,,,,0,13,full_panel
snapping,5,xgboost,combined,env_centroid_disp,,,,0,13,full_panel
snapping,5,xgboost,combined,env_dispersion_change,,,,0,13,full_panel
snapping,5,xgboost,local_only,auc,-0.00015120583674177598,-0.001945881577702895,0.0016500685271446656,390,13,full_panel
snapping,5,xgboost,local_only,tss,-0.00035780648915776536,-0.006207015609787951,0.004714332206467221,390,13,full_panel
snapping,5,xgboost,local_only,brier,0.000774071224931297,-0.0018515571945245195,0.0043984212857898905,390,13,full_panel
snapping,5,xgboost,local_only,sensitivity,0.002293916797184141,-0.0013069899981397305,0.007025853530875347,390,13,full_panel
snapping,5,xgboost,local_only,specificity,-0.002651723286341939,-0.009026586125312886,0.002168667949043886,390,13,full_panel
snapping,5,xgboost,local_only,omission_rate,-0.0022939167971841473,-0.0067787557728671705,0.0011869986484438358,390,13,full_panel
snapping,5,xgboost,local_only,importance_spearman,,,,0,13,full_panel
snapping,5,xgboost,local_only,env_centroid_disp,,,,0,13,full_panel
snapping,5,xgboost,local_only,env_dispersion_change,,,,0,13,full_panel
snapping,5,xgboost,upstream_only,auc,0.0034955296757332396,-0.000581504161386568,0.00805097530865901,390,13,full_panel
snapping,5,xgboost,upstream_only,tss,-0.00034490411928388224,-0.005286534370305709,0.004012529828932182,390,13,full_panel
snapping,5,xgboost,upstream_only,brier,-0.0005271579142966729,-0.001857346876439505,0.0008999450199220722,390,13,full_panel
snapping,5,xgboost,upstream_only,sensitivity,0.00019418069139861305,-0.007341994385849056,0.010623748509835952,390,13,full_panel
snapping,5,xgboost,upstream_only,specificity,-0.0005390848106824756,-0.010262348131688246,0.006101253568320061,390,13,full_panel
snapping,5,xgboost,upstream_only,omission_rate,-0.00019418069139860128,-0.011129750272746479,0.007467575817933538,390,13,full_panel
snapping,5,xgboost,upstream_only,importance_spearman,,,,0,13,full_panel
snapping,5,xgboost,upstream_only,env_centroid_disp,,,,0,13,full_panel
snapping,5,xgboost,upstream_only,env_dispersion_change,,,,0,13,full_panel
snapping,10,maxent,combined,auc,0.005227699896639966,-1.6583270338547982e-05,0.012991291776635508,50,5,reduced_panel
snapping,10,maxent,combined,tss,0.003344185878727433,-0.011445856886082621,0.018069574810418286,50,5,reduced_panel
snapping,10,maxent,combined,brier,-0.003264578896180019,-0.008095598900548184,0.0011326874810631768,50,5,reduced_panel
snapping,10,maxent,combined,sensitivity,-0.0013182798354435068,-0.01687862001181321,0.01494420770161207,50,5,reduced_panel
snapping,10,maxent,combined,specificity,0.004662465714170965,-0.0009760505402860673,0.010230870732986862,50,5,reduced_panel
snapping,10,maxent,combined,omission_rate,0.0013182798354435207,-0.014801604894226522,0.01675297613199752,50,5,reduced_panel
snapping,10,maxent,combined,importance_spearman,,,,0,5,reduced_panel
snapping,10,maxent,combined,env_centroid_disp,,,,0,5,reduced_panel
snapping,10,maxent,combined,env_dispersion_change,,,,0,5,reduced_panel
snapping,10,maxent,local_only,auc,0.004785031893855869,0.00038189885439985125,0.011472633006037868,50,5,reduced_panel
snapping,10,maxent,local_only,tss,0.004703750077975795,-0.003108028862795395,0.01406111944740861,50,5,reduced_panel
snapping,10,maxent,local_only,brier,-0.0019531177047773692,-0.007578122318963955,0.004401229460839857,50,5,reduced_panel
snapping,10,maxent,local_only,sensitivity,0.0015622052614523295,-0.010299309694944041,0.015681345477513115,50,5,reduced_panel
snapping,10,maxent,local_only,specificity,0.003141544816523469,-0.005151551531184717,0.01000775763074198,50,5,reduced_panel
snapping,10,maxent,local_only,omission_rate,-0.001562205261452328,-0.016813291575186518,0.010111827706980095,50,5,reduced_panel
snapping,10,maxent,local_only,importance_spearman,,,,0,5,reduced_panel
snapping,10,maxent,local_only,env_centroid_disp,,,,0,5,reduced_panel
snapping,10,maxent,local_only,env_dispersion_change,,,,0,5,reduced_panel
snapping,10,maxent,upstream_only,auc,0.009915077553115773,0.006503582567773929,0.012638105442624179,50,5,reduced_panel
snapping,10,maxent,upstream_only,tss,0.005411959767519599,-0.0013120635585563228,0.013345343788691334,50,5,reduced_panel
snapping,10,maxent,upstream_only,brier,-0.0034614188510330296,-0.0064118003282799645,-0.0010332534692403918,50,5,reduced_panel
snapping,10,maxent,upstream_only,sensitivity,-0.00721544667161414,-0.018804580517234052,-9.017206458518729e-05,50,5,reduced_panel
snapping,10,maxent,upstream_only,specificity,0.012627406439133728,0.0011050417513237825,0.029485875169874654,50,5,reduced_panel
snapping,10,maxent,upstream_only,omission_rate,0.007215446671614166,0.0001581128924821331,0.018624168107310463,50,5,reduced_panel
snapping,10,maxent,upstream_only,importance_spearman,,,,0,5,reduced_panel
snapping,10,maxent,upstream_only,env_centroid_disp,,,,0,5,reduced_panel
snapping,10,maxent,upstream_only,env_dispersion_change,,,,0,5,reduced_panel
snapping,10,random_forest,combined,auc,0.001378869180670384,-0.002019471739403925,0.004568510743594943,150,5,reduced_panel
snapping,10,random_forest,combined,tss,0.004695044099156401,-0.0006709977343599412,0.010855462140726113,150,5,reduced_panel
snapping,10,random_forest,combined,brier,-0.000981669935986117,-0.002145798206261165,-4.889739752477038e-05,150,5,reduced_panel
snapping,10,random_forest,combined,sensitivity,0.0042335011239547915,-0.0009386525432562564,0.011072198294971325,150,5,reduced_panel
snapping,10,random_forest,combined,specificity,0.0004615429752015624,-0.004124418198256183,0.004934385316913038,150,5,reduced_panel
snapping,10,random_forest,combined,omission_rate,-0.0042335011239547915,-0.010477950293944717,0.0008185690294277446,150,5,reduced_panel
snapping,10,random_forest,combined,importance_spearman,,,,0,5,reduced_panel
snapping,10,random_forest,combined,env_centroid_disp,,,,0,5,reduced_panel
snapping,10,random_forest,combined,env_dispersion_change,,,,0,5,reduced_panel
snapping,10,random_forest,local_only,auc,0.0016119692527303254,-0.0013551918104970054,0.0048741299771965264,150,5,reduced_panel
snapping,10,random_forest,local_only,tss,0.0034421898317103855,-0.0023531971401159124,0.010851470582486604,150,5,reduced_panel
snapping,10,random_forest,local_only,brier,-0.0009267471801494571,-0.0022404495095435834,0.00020168890426905376,150,5,reduced_panel
snapping,10,random_forest,local_only,sensitivity,0.004746473467557565,-0.00036500800046160997,0.012503481441267065,150,5,reduced_panel
snapping,10,random_forest,local_only,specificity,-0.0013042836358471463,-0.006132648205839009,0.0027627289431919897,150,5,reduced_panel
snapping,10,random_forest,local_only,omission_rate,-0.004746473467557603,-0.012338629527054482,0.000334302913743158,150,5,reduced_panel
snapping,10,random_forest,local_only,importance_spearman,,,,0,5,reduced_panel
snapping,10,random_forest,local_only,env_centroid_disp,,,,0,5,reduced_panel
snapping,10,random_forest,local_only,env_dispersion_change,,,,0,5,reduced_panel
snapping,10,random_forest,upstream_only,auc,0.01075698308316252,0.005496026834157594,0.015028478131268466,150,5,reduced_panel
snapping,10,random_forest,upstream_only,tss,0.02246640003235178,0.01167473666399169,0.03365713811376569,150,5,reduced_panel
snapping,10,random_forest,upstream_only,brier,-0.001448244986162582,-0.002532188386860878,-0.0004941153866904632,150,5,reduced_panel
