rep,dist_m,frac,eff_dose,auc,tss,range_area_pct_change_05,range_area_pct_change_maxsss,suitability_mad,schoener_d
0,0,0,0.0,0.8335974971661321,0.4945559297163301,,,,
0,1000,10,3.055555555555556,0.84957763884149,0.5134183784610518,0.0,-1.391304347826087,0.009106926361907918,0.9523173744811085
0,1000,20,4.10958904109589,0.8322113290409567,0.5220524975359286,-3.567318757192175,-4.107292539815591,0.011711212903931813,0.9316045244818935
0,1000,50,11.263736263736265,0.7863707757331667,0.45430035628841325,-12.31300345224396,-27.151515151515156,0.02112885269680467,0.86332404058342
0,2000,10,3.611111111111111,0.8325150825649985,0.5253180327609872,-0.05753739930955121,-0.08665511265164644,0.009836604683885714,0.9469044507826109
0,2000,20,7.397260273972602,0.8293751331450813,0.5176605626956087,-4.833141542002301,-6.68724279835391,0.01127008476107743,0.9338231679470897
0,2000,50,25.274725274725274,0.786184237695821,0.448627546996372,-19.15995397008055,-30.443974630021142,0.02216348941755517,0.860522396837338
1,0,0,0.0,0.8489538295223243,0.45055260378241097,,,,
1,1000,10,1.3888888888888888,0.8397337361594989,0.45692156815466545,-0.9683995922528033,-4.29352068696331,0.011875128148763283,0.9415984175312573
1,1000,20,6.575342465753424,0.8749972963665543,0.4916811952395291,-6.931702344546381,-4.678362573099415,0.014884875769232005,0.9142400734484095
1,1000,50,12.912087912087914,0.8388736530009583,0.4282966704931679,-11.722731906218145,-19.082125603864732,0.02329036159745518,0.8622294575441604
1,2000,10,4.444444444444445,0.8455540964993706,0.47817001745320015,-1.27420998980632,-1.82648401826484,0.0127885221149984,0.9381622033408747
1,2000,20,9.58904109589041,0.848899444524371,0.5041923669988109,-6.523955147808359,-3.5383319292333613,0.014974508117289207,0.9140387191653306
1,2000,50,22.802197802197803,0.8721020538340539,0.47603070315135904,-10.091743119266056,-18.630573248407643,0.0234030289871162,0.8650415284458881
2,0,0,0.0,0.7535457859127221,0.3333651828163981,,,,
2,1000,10,2.5,0.746847832883478,0.3630351676141236,-5.164319248826291,-3.245614035087719,0.011647526652792697,0.93771734483143
2,1000,20,4.657534246575342,0.7366561817922854,0.39562804857688183,-6.364110589462701,-10.732538330494037,0.014048627768684891,0.9241043451619035
2,1000,50,11.538461538461538,0.7433970696856506,0.34809100082151795,-10.954616588419405,-22.434367541766107,0.02264941993416831,0.8621571242488978
2,2000,10,3.055555555555556,0.7425653815959345,0.3152954551849025,-4.434011476264997,-3.2506415739948675,0.011994953628620639,0.9358356587050883
2,2000,20,9.315068493150685,0.7323142043008722,0.41951522696565346,-4.694835680751173,-10.1010101010101,0.01771631515228583,0.9015584063939907
2,2000,50,20.32967032967033,0.8078345246263055,0.4337497863297947,-11.006781429316641,-16.152019002375297,0.02719492507301594,0.8309559487532509
3,0,0,0.0,0.8240442237537973,0.39506903996302356,,,,
3,1000,10,1.6666666666666665,0.8168855279894238,0.422583153319797,-3.508771929824561,-4.170528266913809,0.011003907178623179,0.9448428072770083
3,1000,20,4.931506849315069,0.790739217449347,0.40235044222703076,-2.5518341307814993,-5.641025641025641,0.01720448791946208,0.901639323495964
3,1000,50,14.010989010989011,0.8194734666459319,0.4450970139380794,-26.31578947368421,-23.88535031847134,0.03010285012842739,0.8014310890097277
3,2000,10,4.722222222222222,0.8155741215983007,0.42878685820582635,-4.4657097288676235,-4.071969696969697,0.012235490954328578,0.9387300007009496
3,2000,20,9.041095890410958,0.8005214889930512,0.3859074318118341,-9.090909090909092,-4.404404404404405,0.01625635913054073,0.9075993882607447
3,2000,50,21.153846153846153,0.8287963495477756,0.42938578940095323,-28.17650186071239,-28.00875273522976,0.02893260981308128,0.8176130916250453
4,0,0,0.0,0.7310337276005087,0.4384036819328136,,,,
4,1000,10,2.5,0.7199205841097928,0.443658160758268,-0.7095793208312215,-1.6231474947071278,0.008552559114097746,0.9591393366158266
