arm,alg,rep,range_pct,schoener
A_bg_only,random_forest,0,3.9538714991762767,0.8751610624228278
D_model_only,random_forest,0,-1.0189902732746643,0.962438822738122
C_unpaired,random_forest,0,53.27146171693735,0.760165105007576
B_paired,random_forest,0,48.822463768115945,0.808731055395411
A_bg_only,random_forest,1,-0.6380638063806381,0.875250469216845
D_model_only,random_forest,1,0.39498141263940517,0.9630733546919223
C_unpaired,random_forest,1,43.82269036646917,0.7543757090587155
B_paired,random_forest,1,51.03272220932931,0.8114465010531662
A_bg_only,random_forest,2,4.8821147892355325,0.8763565534870689
D_model_only,random_forest,2,-1.1984328186218023,0.9621926855157737
C_unpaired,random_forest,2,40.64898048673536,0.7607421726855927
B_paired,random_forest,2,45.89760786943886,0.8123662497006716
A_bg_only,random_forest,3,-2.3634336677814938,0.87800749270489
D_model_only,random_forest,3,-0.18544274455261936,0.9630108891684193
C_unpaired,random_forest,3,52.31513476157568,0.7610658720101937
B_paired,random_forest,3,48.32093757043047,0.8094562214268659
A_bg_only,random_forest,4,-3.935957304869913,0.8730362973409463
D_model_only,random_forest,4,-0.3489995346672871,0.9621378012623738
C_unpaired,random_forest,4,47.50566893424036,0.7634442258019611
B_paired,random_forest,4,52.30622919638611,0.8106542461515467
A_bg_only,random_forest,5,1.9473081328751431,0.8752782795784769
D_model_only,random_forest,5,-0.4418604651162791,0.9619936469234049
C_unpaired,random_forest,5,54.55820476858345,0.7574873841116213
B_paired,random_forest,5,50.233535730966835,0.8091250144053286
A_bg_only,random_forest,6,-1.0881634465911614,0.8763422008874603
D_model_only,random_forest,6,-0.41714947856315177,0.9626272512110914
C_unpaired,random_forest,6,45.98070739549839,0.7579275473675218
B_paired,random_forest,6,49.77477477477478,0.8112736135588087
A_bg_only,random_forest,7,-0.08976660682226212,0.8783848066438813
D_model_only,random_forest,7,-0.8814660171653909,0.962698476760259
C_unpaired,random_forest,7,42.12053571428571,0.7597205301024459
B_paired,random_forest,7,50.16949152542372,0.8121405033658033
A_bg_only,random_forest,8,-2.10951526032316,0.8750961595532225
D_model_only,random_forest,8,0.023196474135931337,0.9631106140068932
C_unpaired,random_forest,8,43.14810715076378,0.7583377439444179
B_paired,random_forest,8,47.48743718592965,0.8120910953884389
A_bg_only,random_forest,9,2.1463189476113547,0.8731096344111916
D_model_only,random_forest,9,-1.1075219197046609,0.9629109788587729
C_unpaired,random_forest,9,59.67437470504955,0.7552485588457598
B_paired,random_forest,9,51.32101940612579,0.8051859518840925
A_bg_only,random_forest,10,0.4322111010009099,0.8774102731854505
D_model_only,random_forest,10,0.16177490177952392,0.9624067583624175
C_unpaired,random_forest,10,45.83714547118024,0.7583897039015386
B_paired,random_forest,10,52.63395885145828,0.8114401159122451
A_bg_only,random_forest,11,-4.098360655737705,0.8744375119104397
D_model_only,random_forest,11,0.5386416861826698,0.9628780552985263
C_unpaired,random_forest,11,51.76497381006604,0.761074631726969
B_paired,random_forest,11,49.13024085637823,0.8111377942337935
A_bg_only,random_forest,12,-1.6289592760180998,0.8748724527011058
D_model_only,random_forest,12,-0.09289363678588017,0.9628736776128273
C_unpaired,random_forest,12,43.95800759437123,0.7586809018273861
B_paired,random_forest,12,45.095457537853854,0.8132052615121275
A_bg_only,random_forest,13,5.985156811108451,0.8751161781442067
D_model_only,random_forest,13,0.6268864638959832,0.9625774255461929
C_unpaired,random_forest,13,45.31392174704277,0.7590052844228401
B_paired,random_forest,13,51.445086705202314,0.80950163439741
A_bg_only,random_forest,14,1.2955103864194775,0.8772900773267488
D_model_only,random_forest,14,-0.2339728591483388,0.962445445774811
C_unpaired,random_forest,14,54.21374764595104,0.7669757970153468
B_paired,random_forest,14,48.78900791802515,0.80960055152811
