entity,algorithm,axis,level,rho_full,jac5,jac10
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.5409318325563203,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.5445087782881591,0.25,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.5025704996755574,0.25,0.5384615384615384
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.5079309554218799,0.25,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.48144068974772786,0.25,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.5438642610191434,0.25,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.514616696628235,0.25,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.5719725996457308,0.6666666666666666,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.4236959823767331,0.25,0.5384615384615384
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.5193779717079484,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.4703975866689768,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.5867558686364192,0.25,0.25
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.5188785229418388,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.5541150617928141,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.5552784219948401,0.25,0.25
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.5394746775775985,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.5034892426394019,0.25,0.6666666666666666
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.5564740633035565,0.25,0.5384615384615384
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.4874415124150855,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.573926283373723,0.25,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.5609427859644539,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.48086165387635454,0.42857142857142855,0.5384615384615384
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.47174362407723325,0.25,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.5823069594750719,0.25,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.5577651675596521,0.25,0.25
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.5771153273945374,0.25,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.48739069904736265,0.25,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,lowacc,20,0.5704669858882241,0.25,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.50951670828455,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.626763386407014,0.42857142857142855,0.5384615384615384
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.5910869811328121,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.6320233371516069,0.25,0.5384615384615384
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.5912251106821104,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.5622269762139921,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.5507553752565221,0.25,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.612424087935332,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.5468739606792605,0.42857142857142855,0.25
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.6398904228855885,0.42857142857142855,0.25
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.5701313891130086,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.534077262436597,0.6666666666666666,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.5657342261435382,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.6182257458699725,0.25,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.5565281131870563,0.6666666666666666,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.5347496417270942,0.25,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.6090578025405884,0.6666666666666666,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.5566058832648345,0.25,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.5628832013290427,0.25,0.17647058823529413
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.5619561193479622,0.25,0.25
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.5685198519899514,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.5574689387015768,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.5575384778544031,0.6666666666666666,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.525674003389085,0.25,0.5384615384615384
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.5667427950792839,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.6063862390226815,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.5783291393771796,0.6666666666666666,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.5464673246714509,0.6666666666666666,0.5384615384615384
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.6118973582952074,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,1,0.5418419112234812,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.6207999718924575,0.1111111111111111,0.25
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.5309890536736949,0.42857142857142855,0.25
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.5536677335967798,0.42857142857142855,0.25
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.5445678143135573,0.6666666666666666,0.5384615384615384
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.6162228858915093,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.5343553284532331,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.5462894976470399,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.6508470512298485,0.6666666666666666,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.5736480267963447,0.25,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.568801651694852,0.25,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.56123038275702,0.25,0.25
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.596401104339504,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.620088552026749,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.5063296101352143,0.25,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.5501577842768205,0.25,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.5573332411735302,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.5787673489530653,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.5304440512596187,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.580062240248866,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.5882056830045188,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.650504667023216,0.25,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.5192041732540318,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.6582949449092016,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.6228578138602113,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.6281760371609099,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.5878656511005927,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.4683536821409257,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.5833032533912945,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.6383860771219266,0.6666666666666666,0.5384615384615384
Austropotamobius torrentium (pooled),xgboost,snapping,2,0.5624934668892563,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5642702339633605,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5664907939798235,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5559920524484399,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5787665856119895,0.25,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5340501407329041,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5339460069727773,0.25,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5897640350195655,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5464201554209338,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.596609290454576,0.42857142857142855,0.5384615384615384
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5285628454503639,0.6666666666666666,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5952347226976755,0.6666666666666666,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5899737185148041,0.6666666666666666,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5601418454943999,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5447188142311515,0.25,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5899162640379547,0.42857142857142855,0.25
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.62704211759678,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5977803651270498,0.42857142857142855,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5876872372237555,0.42857142857142855,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.543127022669514,0.25,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5878727247534146,0.25,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5411003016482323,0.6666666666666666,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.6496319355796906,0.25,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5469691588136444,0.25,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5387549613665077,0.42857142857142855,0.25
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5958603623637819,0.6666666666666666,0.6666666666666666
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5366648843752134,0.25,0.42857142857142855
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5398451837667617,0.25,0.17647058823529413
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5751344867835992,0.42857142857142855,0.25
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5470498791766052,0.6666666666666666,0.3333333333333333
Austropotamobius torrentium (pooled),xgboost,snapping,5,0.5517643258169729,0.42857142857142855,0.25
Cambarus latimanus,random_forest,snapping,1,0.951353006593229,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,1,0.9497588601260418,0.6666666666666666,1.0
Cambarus latimanus,random_forest,snapping,1,0.9476507829657972,0.42857142857142855,1.0
Cambarus latimanus,random_forest,snapping,1,0.9401143507626516,0.42857142857142855,1.0
Cambarus latimanus,random_forest,snapping,1,0.9383658947013387,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,1,0.9434945048509391,0.42857142857142855,0.6666666666666666
Cambarus latimanus,random_forest,snapping,1,0.9565023749304684,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,1,0.9545607449456716,0.25,0.8181818181818182
Cambarus latimanus,random_forest,snapping,1,0.9520583424601079,0.42857142857142855,0.6666666666666666
Cambarus latimanus,random_forest,snapping,1,0.9620704404834639,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,1,0.9604855059446342,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,1,0.9454277826863221,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,1,0.9429965849924119,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,1,0.9423195433981401,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,1,0.9459268349910364,0.42857142857142855,0.6666666666666666
Cambarus latimanus,random_forest,snapping,1,0.9536189887640453,0.6666666666666666,1.0
Cambarus latimanus,random_forest,snapping,1,0.9404227739230477,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,1,0.9500732309993513,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,1,0.9449531114447381,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,1,0.948328666067615,0.6666666666666666,0.5384615384615384
Cambarus latimanus,random_forest,snapping,1,0.9482185932120543,0.42857142857142855,1.0
Cambarus latimanus,random_forest,snapping,1,0.9513830989932118,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,1,0.9459521172812672,0.6666666666666666,0.6666666666666666
Cambarus latimanus,random_forest,snapping,1,0.9496676350111014,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,1,0.9464783493305386,0.6666666666666666,0.6666666666666666
Cambarus latimanus,random_forest,snapping,1,0.9497938837943487,0.6666666666666666,0.6666666666666666
Cambarus latimanus,random_forest,snapping,1,0.953904028171752,0.42857142857142855,1.0
Cambarus latimanus,random_forest,snapping,1,0.9522775886528121,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,1,0.9561776599288148,0.6666666666666666,0.6666666666666666
Cambarus latimanus,random_forest,snapping,1,0.9442679003803881,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.9445827502980304,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.9567208406276212,0.25,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.9613136152232916,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.9542362819478103,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.953076823622021,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.9497169431718101,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.956282151604539,0.42857142857142855,1.0
Cambarus latimanus,random_forest,snapping,2,0.9525933443103352,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.9468187736824399,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.9461592477713863,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.9529235246843218,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.94553914146506,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.9564321410506853,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.9583943816672553,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.9477049093182093,0.42857142857142855,1.0
Cambarus latimanus,random_forest,snapping,2,0.9555946831509231,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.9565319233732652,0.6666666666666666,1.0
Cambarus latimanus,random_forest,snapping,2,0.9506674181118725,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.9671784893333871,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.9554851606130063,0.6666666666666666,0.6666666666666666
Cambarus latimanus,random_forest,snapping,2,0.9594114748593331,0.6666666666666666,1.0
Cambarus latimanus,random_forest,snapping,2,0.9578098795872846,1.0,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.9475953836057881,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.9448465610958642,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.9481358076434504,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.9493895554853433,0.6666666666666666,1.0
Cambarus latimanus,random_forest,snapping,2,0.9381262212804337,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.9513815554400344,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,2,0.9383546100179041,0.6666666666666666,0.6666666666666666
Cambarus latimanus,random_forest,snapping,2,0.9523140506340863,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,5,0.9401810886214242,0.6666666666666666,0.6666666666666666
Cambarus latimanus,random_forest,snapping,5,0.9523993921552094,0.6666666666666666,1.0
Cambarus latimanus,random_forest,snapping,5,0.9497556901803991,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,5,0.9531265122289974,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,5,0.9413737559409254,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,5,0.9449148304575347,0.42857142857142855,0.6666666666666666
Cambarus latimanus,random_forest,snapping,5,0.9541228573828802,1.0,0.8181818181818182
Cambarus latimanus,random_forest,snapping,5,0.94886049284719,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,5,0.963635630409837,0.6666666666666666,1.0
Cambarus latimanus,random_forest,snapping,5,0.958855155357111,0.6666666666666666,0.6666666666666666
Cambarus latimanus,random_forest,snapping,5,0.9353353049027773,0.6666666666666666,0.6666666666666666
Cambarus latimanus,random_forest,snapping,5,0.9485936832251961,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,5,0.9631356420544014,0.42857142857142855,0.6666666666666666
Cambarus latimanus,random_forest,snapping,5,0.9541721225979508,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,5,0.9449948261444119,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,5,0.9470036900943566,0.6666666666666666,0.6666666666666666
Cambarus latimanus,random_forest,snapping,5,0.9523426150431153,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,5,0.9507300016987449,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,5,0.9500878532841969,0.6666666666666666,0.6666666666666666
Cambarus latimanus,random_forest,snapping,5,0.9483951721458305,0.42857142857142855,0.6666666666666666
Cambarus latimanus,random_forest,snapping,5,0.9555417548951516,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,5,0.9601793838697498,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,5,0.9476608651493466,0.6666666666666666,0.6666666666666666
Cambarus latimanus,random_forest,snapping,5,0.9474225589927255,0.42857142857142855,0.8181818181818182
Cambarus latimanus,random_forest,snapping,5,0.951162517790883,0.6666666666666666,1.0
Cambarus latimanus,random_forest,snapping,5,0.9522229595222296,0.6666666666666666,1.0
Cambarus latimanus,random_forest,snapping,5,0.9557522757287775,0.42857142857142855,1.0
Cambarus latimanus,random_forest,snapping,5,0.9461388422971143,1.0,0.8181818181818182
Cambarus latimanus,random_forest,snapping,5,0.9558725945587261,0.6666666666666666,0.8181818181818182
Cambarus latimanus,random_forest,snapping,5,0.9580032624785019,0.6666666666666666,1.0
Cambarus latimanus,xgboost,snapping,1,0.6005541763846142,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,1,0.5129994997544666,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,1,0.5036278525266128,0.42857142857142855,0.3333333333333333
Cambarus latimanus,xgboost,snapping,1,0.5363184047956194,0.42857142857142855,0.3333333333333333
Cambarus latimanus,xgboost,snapping,1,0.595051799529566,0.42857142857142855,0.3333333333333333
Cambarus latimanus,xgboost,snapping,1,0.5039322504558601,0.42857142857142855,0.3333333333333333
Cambarus latimanus,xgboost,snapping,1,0.5138900472139849,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,1,0.5541289233706393,0.25,0.3333333333333333
Cambarus latimanus,xgboost,snapping,1,0.5188880424260118,0.25,0.42857142857142855
Cambarus latimanus,xgboost,snapping,1,0.5741121888595515,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,1,0.5654870949508087,0.6666666666666666,0.5384615384615384
Cambarus latimanus,xgboost,snapping,1,0.5190925857872487,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,1,0.5142798876834087,0.42857142857142855,0.3333333333333333
Cambarus latimanus,xgboost,snapping,1,0.5732107043365321,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,1,0.5140549943362648,0.6666666666666666,0.5384615384615384
Cambarus latimanus,xgboost,snapping,1,0.5392697333094684,0.6666666666666666,0.42857142857142855
Cambarus latimanus,xgboost,snapping,1,0.5263576104595932,0.6666666666666666,0.5384615384615384
Cambarus latimanus,xgboost,snapping,1,0.5821682294488612,0.42857142857142855,0.5384615384615384
Cambarus latimanus,xgboost,snapping,1,0.46353346334757234,0.42857142857142855,0.6666666666666666
Cambarus latimanus,xgboost,snapping,1,0.5389929919731244,0.25,0.25
Cambarus latimanus,xgboost,snapping,1,0.5804827843523324,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,1,0.5445269008182915,0.25,0.5384615384615384
Cambarus latimanus,xgboost,snapping,1,0.5651599199920492,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,1,0.5788400630473369,0.6666666666666666,0.5384615384615384
Cambarus latimanus,xgboost,snapping,1,0.6069722033241393,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,1,0.5905075838899716,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,1,0.5901548299142216,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,1,0.6226780245669818,0.25,0.3333333333333333
Cambarus latimanus,xgboost,snapping,1,0.5808987824518412,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,1,0.6009735507997837,0.6666666666666666,0.5384615384615384
Cambarus latimanus,xgboost,snapping,2,0.5997771452432056,0.42857142857142855,0.6666666666666666
Cambarus latimanus,xgboost,snapping,2,0.5517313409306857,0.25,0.42857142857142855
Cambarus latimanus,xgboost,snapping,2,0.5719344063884316,0.42857142857142855,0.3333333333333333
Cambarus latimanus,xgboost,snapping,2,0.5057929335469099,0.25,0.5384615384615384
Cambarus latimanus,xgboost,snapping,2,0.5410932941436359,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,2,0.5430268254665384,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,2,0.5953957424158526,0.25,0.42857142857142855
Cambarus latimanus,xgboost,snapping,2,0.5247340326333549,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,2,0.49542366880245753,0.42857142857142855,0.3333333333333333
Cambarus latimanus,xgboost,snapping,2,0.5713085833566146,0.42857142857142855,0.6666666666666666
Cambarus latimanus,xgboost,snapping,2,0.5567347275956547,0.25,0.42857142857142855
Cambarus latimanus,xgboost,snapping,2,0.5704236740070296,0.42857142857142855,0.3333333333333333
Cambarus latimanus,xgboost,snapping,2,0.5320953493363197,0.42857142857142855,0.5384615384615384
Cambarus latimanus,xgboost,snapping,2,0.6108332071964137,0.25,0.5384615384615384
Cambarus latimanus,xgboost,snapping,2,0.5364670648649292,0.6666666666666666,0.3333333333333333
Cambarus latimanus,xgboost,snapping,2,0.5007788793132519,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,2,0.5433800886051229,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,2,0.5111460129195504,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,2,0.570430070904531,0.42857142857142855,0.5384615384615384
Cambarus latimanus,xgboost,snapping,2,0.544368418325545,0.42857142857142855,0.3333333333333333
Cambarus latimanus,xgboost,snapping,2,0.494011739707104,0.42857142857142855,0.5384615384615384
Cambarus latimanus,xgboost,snapping,2,0.5194795370435887,0.42857142857142855,0.3333333333333333
Cambarus latimanus,xgboost,snapping,2,0.5743775389406388,0.42857142857142855,0.5384615384615384
Cambarus latimanus,xgboost,snapping,2,0.5611071115420154,0.25,0.3333333333333333
Cambarus latimanus,xgboost,snapping,2,0.5414266892007713,0.6666666666666666,0.42857142857142855
Cambarus latimanus,xgboost,snapping,2,0.5499147064879176,0.25,0.42857142857142855
Cambarus latimanus,xgboost,snapping,2,0.5599217398410922,0.42857142857142855,0.3333333333333333
Cambarus latimanus,xgboost,snapping,2,0.5695397168610082,0.42857142857142855,0.5384615384615384
Cambarus latimanus,xgboost,snapping,2,0.5742095530371387,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,2,0.5675300479725601,0.42857142857142855,0.3333333333333333
Cambarus latimanus,xgboost,snapping,5,0.5525785490397281,0.42857142857142855,0.3333333333333333
Cambarus latimanus,xgboost,snapping,5,0.515706756725446,0.42857142857142855,0.5384615384615384
Cambarus latimanus,xgboost,snapping,5,0.5536032116190692,0.42857142857142855,0.5384615384615384
Cambarus latimanus,xgboost,snapping,5,0.5531813315834151,0.42857142857142855,0.6666666666666666
Cambarus latimanus,xgboost,snapping,5,0.5735408222682875,0.25,0.42857142857142855
Cambarus latimanus,xgboost,snapping,5,0.6072830494410465,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,5,0.5482461575176807,0.42857142857142855,0.5384615384615384
Cambarus latimanus,xgboost,snapping,5,0.519314290955472,0.25,0.3333333333333333
Cambarus latimanus,xgboost,snapping,5,0.6068552422029788,0.6666666666666666,0.5384615384615384
Cambarus latimanus,xgboost,snapping,5,0.5517796517935871,0.42857142857142855,0.25
Cambarus latimanus,xgboost,snapping,5,0.532466394055798,0.42857142857142855,0.3333333333333333
Cambarus latimanus,xgboost,snapping,5,0.5230247990141361,0.42857142857142855,0.5384615384615384
Cambarus latimanus,xgboost,snapping,5,0.5173015743592358,0.42857142857142855,0.42857142857142855
Cambarus latimanus,xgboost,snapping,5,0.5329169696660329,0.42857142857142855,0.5384615384615384
Cambarus latimanus,xgboost,snapping,5,0.4843273361600931,0.42857142857142855,0.3333333333333333
Cambarus latimanus,xgboost,snapping,5,0.5452627362012388,0.25,0.42857142857142855
Cambarus latimanus,xgboost,snapping,5,0.5615965165252148,0.25,0.5384615384615384
Cambarus latimanus,xgboost,snapping,5,0.5859393481448656,0.42857142857142855,0.3333333333333333
