arm,alg,rep,range_pct,schoener
A_bg_only,maxent,0,-1.625,0.655819820404435
D_model_only,maxent,0,0.0,0.9917372504365245
C_unpaired,maxent,0,4.896907216494846,0.6434753168736724
B_paired,maxent,0,9.822646657571624,0.8110303280997239
A_bg_only,maxent,1,2.8187919463087248,0.6676972529422416
D_model_only,maxent,1,0.37831021437578816,0.9915170043655903
C_unpaired,maxent,1,7.068062827225131,0.6410398788543437
B_paired,maxent,1,4.21455938697318,0.8176857930094058
A_bg_only,maxent,2,-2.846534653465347,0.6763313833410592
D_model_only,maxent,2,0.8849557522123894,0.9913769710597053
C_unpaired,maxent,2,-8.816425120772948,0.6434531888913859
B_paired,maxent,2,2.594033722438392,0.8232801166995319
A_bg_only,maxent,3,4.28380187416332,0.6497178098348506
D_model_only,maxent,3,-0.37593984962406013,0.9929088336236043
C_unpaired,maxent,3,-1.570048309178744,0.6430797697578765
B_paired,maxent,3,5.454545454545454,0.8166240120201657
A_bg_only,maxent,4,2.9224904701397714,0.6723984731947144
D_model_only,maxent,4,0.5050505050505051,0.9936358859836607
C_unpaired,maxent,4,4.123711340206185,0.6345451184177842
B_paired,maxent,4,10.759493670886076,0.8128413244737343
A_bg_only,maxent,5,0.5082592121982211,0.6696518265396211
D_model_only,maxent,5,-0.12562814070351758,0.9931533918488965
C_unpaired,maxent,5,8.333333333333332,0.6340891971810796
B_paired,maxent,5,5.7324840764331215,0.8130774539358863
A_bg_only,maxent,6,3.3942558746736298,0.6569522042654674
D_model_only,maxent,6,-0.37593984962406013,0.9891350070914526
C_unpaired,maxent,6,7.591623036649215,0.6484075523349625
B_paired,maxent,6,8.739076154806492,0.8208138998220021
A_bg_only,maxent,7,-0.6188118811881188,0.6600175672996503
D_model_only,maxent,7,0.12578616352201258,0.9923233839286021
C_unpaired,maxent,7,8.311688311688311,0.6512248227344934
B_paired,maxent,7,7.493857493857494,0.8222369030456991
A_bg_only,maxent,8,3.7786774628879893,0.6469187454321839
D_model_only,maxent,8,0.0,0.9923494513972492
C_unpaired,maxent,8,3.6057692307692304,0.6327327746837156
B_paired,maxent,8,7.682458386683738,0.826649235668431
A_bg_only,maxent,9,2.0202020202020203,0.6716308580802282
D_model_only,maxent,9,-0.3778337531486146,0.9926463355390682
C_unpaired,maxent,9,11.649214659685864,0.6437001971852165
B_paired,maxent,9,6.396063960639606,0.8372105673801682
A_bg_only,maxent,10,-3.5279805352798053,0.6645927622622585
D_model_only,maxent,10,-0.2509410288582183,0.9934379773130813
C_unpaired,maxent,10,4.702970297029703,0.6318825162471486
B_paired,maxent,10,8.620689655172415,0.8078489236214346
A_bg_only,maxent,11,-1.3664596273291925,0.6751313793057145
D_model_only,maxent,11,0.0,0.9927999328724922
C_unpaired,maxent,11,5.402010050251256,0.630507937142073
B_paired,maxent,11,6.674757281553398,0.8243057996440734
A_bg_only,maxent,12,-0.6675567423230975,0.6742290199132004
D_model_only,maxent,12,-0.2506265664160401,0.9927067992160648
C_unpaired,maxent,12,9.102730819245773,0.638297887026833
B_paired,maxent,12,5.612244897959184,0.8288910201451382
A_bg_only,maxent,13,-11.058263971462544,0.6639349952366141
D_model_only,maxent,13,-0.6257822277847309,0.9920575461243663
C_unpaired,maxent,13,12.144702842377262,0.6230364133655665
B_paired,maxent,13,3.28515111695138,0.8026136632535797
A_bg_only,maxent,14,-5.829015544041451,0.6647728429369657
D_model_only,maxent,14,-0.12547051442910914,0.9911006986997861
C_unpaired,maxent,14,4.3478260869565215,0.6419767688337346
B_paired,maxent,14,4.639175257731959,0.8301602042997859
