rep,level,mode,d_str1,n,auc,tss,range_area_pct_change_05,range_area_pct_change_maxsss,suitability_mad,schoener_d
0,3,plain,0.3655352480417804,1915,0.8773445915111601,0.5498076174841174,-0.7230657989877078,3.2494758909853245,0.010047266587794538,0.954644198312167
0,3,stratified,0.0,1915,0.8787732016992622,0.5516401919749905,-0.3615328994938539,-1.1088709677419355,0.010127167751158435,0.9542148537958137
0,10,plain,0.0,1915,0.8798182044506746,0.5587377670231871,0.7953723788864787,0.6376195536663124,0.011907516349534984,0.9450905268893793
0,10,stratified,0.0,1915,0.8780064691018787,0.5563315064083624,-0.21691973969631237,2.224469160768453,0.012785300207039338,0.9415063848748648
0,20,plain,0.9921671018276754,1915,0.8658344222747848,0.5212846531143538,-1.8799710773680405,4.827586206896552,0.01680976350685202,0.9218523477755638
0,20,stratified,0.0,1915,0.8605026458215004,0.5139034191764827,-2.0245842371655822,2.650356778797146,0.016237535268389305,0.9268695651655706
1,3,plain,-0.20887728459529598,1915,0.8699919562484197,0.5292239203237016,-1.918649270913277,1.0526315789473684,0.010877986213809195,0.9501100677811629
1,3,stratified,0.0,1915,0.8675548464567064,0.5332813841498747,0.6139677666922486,2.8151774785801713,0.01108117149758454,0.9491983981389848
1,10,plain,0.3655352480417804,1915,0.8717837505721691,0.5422851189813308,-4.528012279355334,1.1389521640091116,0.013860523592177319,0.9355994130472995
1,10,stratified,0.0,1915,0.8787851733464257,0.5441669657138116,-3.453568687643899,3.4642032332563506,0.014328812604752045,0.9316827723793927
1,20,plain,0.6266318537859021,1915,0.8787359438576918,0.5211257511255216,-7.828089025326171,3.033980582524272,0.018976501281672088,0.9117482360193903
1,20,stratified,0.0,1915,0.8669658129105594,0.5458672360853242,-4.374520337682272,4.734411085450346,0.01736097941108811,0.9193171287138476
2,3,plain,-0.3655352480417733,1915,0.8711085292859901,0.5524708356562316,2.3651145602365116,0.6112469437652812,0.010293670141969831,0.9537783188323103
2,3,stratified,0.0,1915,0.8742695004722193,0.5649036423628186,0.22172949002217296,-1.773049645390071,0.010633588188898747,0.9522818975008728
2,10,plain,0.3133159268929475,1915,0.8705759668385913,0.5594880221677201,-0.6651884700665188,0.20964360587002098,0.012933319530710835,0.9416882893674066
2,10,stratified,0.0,1915,0.8732003269024753,0.5553182462911956,2.2172949002217295,2.5056947608200453,0.012674829315784284,0.9425218812304355
2,20,plain,-0.1566579634464773,1915,0.8687439713204803,0.546769674441232,-1.5521064301552108,-1.7679558011049725,0.01598516415261757,0.928558291192985
2,20,stratified,0.0,1915,0.8686263448904309,0.5332695890968382,-2.4390243902439024,0.33594624860022393,0.01786531248973019,0.9189438487570705
3,3,plain,0.5744125326370764,1915,0.8739079104354385,0.5397477335972358,0.7733952049497294,1.4752370916754478,0.011007507763975155,0.9492371831296779
3,3,stratified,0.0,1915,0.8799917448418427,0.5298044882325152,1.8561484918793503,2.947845804988662,0.01064732586512866,0.9508583134956262
3,10,plain,-0.6266318537859021,1915,0.8791258648508096,0.5431273386101959,-1.7788089713843775,1.4573991031390134,0.012051369499490618,0.9443400043980238
3,10,stratified,0.0,1915,0.8726694015506804,0.5429079349873435,2.784222737819025,4.596412556053812,0.014109017448217761,0.9349180859636318
3,20,plain,0.5221932114882506,1915,0.8703329832789861,0.491527877847492,1.005413766434648,5.149700598802395,0.01763912320483749,0.918637559590074
3,20,stratified,0.0,1915,0.8626913384926731,0.5244173567581385,-4.098994586233565,1.1138613861386137,0.01782955622103914,0.9170518986393592
4,3,plain,0.5221932114882506,1915,0.8698115618918607,0.5418409991649209,-0.5767844268204758,-0.22075055187637968,0.01091376811594203,0.9503900361924611
4,3,stratified,0.0,1915,0.8716690921866641,0.529689031936449,-0.6488824801730353,0.6211180124223602,0.01056041826875678,0.9522286301136307
4,10,plain,0.0,1915,0.861277950157119,0.5237351237753253,-1.0093727469358327,2.237136465324385,0.013874676870748302,0.9371042425159145
4,10,stratified,0.0,1915,0.8602816799502835,0.522275812640802,-1.658255227108868,1.545253863134658,0.013481256778073549,0.9383771101859559
4,20,plain,0.5744125326370764,1915,0.8552954797710612,0.5132660620811136,-3.532804614275414,1.511879049676026,0.016879965164809885,0.9227918107515645
4,20,stratified,0.0,1915,0.8640317920320936,0.5101669329888445,-1.0814708002883922,1.3333333333333335,0.01693383597883598,0.9217288185189795
5,3,plain,0.26109660574412885,1915,0.8813212677463104,0.5478554999666932,-1.0775862068965518,0.4444444444444444,0.010457525633441782,0.9522418700570896
5,3,stratified,0.0,1915,0.8817802274317346,0.5530601829139901,-2.514367816091954,-0.47732696897374705,0.010492910258306223,0.951925233339868
5,10,plain,0.9399477806788497,1915,0.8769580186454243,0.545509402268653,-2.083333333333333,0.4629629629629629,0.013510968976962766,0.9384052626304267
5,10,stratified,0.0,1915,0.8822305496438946,0.5120395634061744,1.6522988505747127,7.822085889570553,0.013541182835453022,0.9381412014855398
5,20,plain,-0.20887728459529598,1915,0.8734353525123587,0.5063324202928646,-0.07183908045977011,-0.11037527593818984,0.016904075284044227,0.9226863441334586
5,20,stratified,0.0,1915,0.885399491056681,0.5251173194579115,-4.525862068965517,0.23391812865497078,0.017630309655263073,0.918531024955926
6,3,plain,0.4699738903394248,1915,0.889174175853356,0.5289425451130386,-0.5704971475142625,3.391959798994975,0.010733333333333334,0.949620914724106
6,3,stratified,0.0,1915,0.8926109132161388,0.5498861742540512,0.5704971475142625,0.805523590333717,0.01090733707975944,0.9486170795111659
6,10,plain,-0.1566579634464773,1915,0.8926280458455467,0.5491147759476364,0.32599837000814996,4.949381327334083,0.01270414505898978,0.9406861594432692
6,10,stratified,0.0,1915,0.8835269389936945,0.5309696679713735,-0.6519967400162999,-0.1182033096926714,0.013886915360347037,0.9349675312365954
6,20,plain,0.7832898172323794,1915,0.871706085960329,0.5021934243691027,-1.8744906275468622,0.4634994206257242,0.0194908100824871,0.9075070809664715
6,20,stratified,0.0,1915,0.8799364711827079,0.5306260662968008,-2.363488182559087,1.7743979721166032,0.016322636958164907,0.9243577827873802
7,3,plain,0.3655352480417804,1915,0.8851113208119302,0.5575022759217751,-1.5053763440860215,-1.9230769230769231,0.01021169772256729,0.953248075251875
7,3,stratified,0.0,1915,0.8772460612646455,0.5619374055059906,-1.0752688172043012,0.48367593712212814,0.01025733707975944,0.9528931628703999
7,10,plain,0.26109660574412885,1915,0.8822387286974706,0.5198954344224351,-0.35842293906810035,0.0,0.014176920043379672,0.9342417432509923
7,10,stratified,0.0,1915,0.8753443004319245,0.531495936033329,-3.655913978494624,-1.4973262032085561,0.013524185316638734,0.937659983739918
7,20,plain,2.0365535248041837,1915,0.8629995345240932,0.4997882119265015,-2.5089605734767026,0.22598870056497175,0.015589563574221959,0.9288340138914734
7,20,stratified,0.0,1915,0.8701717713843441,0.5145356230442194,-1.0752688172043012,0.7608695652173914,0.01755260188770282,0.9197338822268935
8,3,plain,1.0443864229765012,1915,0.8811653359211731,0.5482628287028652,-1.1560693641618496,1.1615628299894403,0.010687668096223997,0.9516801374019931
8,3,stratified,0.0,1915,0.8824396203386554,0.543068194355127,-0.6502890173410405,1.2987012987012987,0.010875546928916494,0.9506361941612913
