rep,level,mode,d_str1,n,auc,tss,range_area_pct_change_05,range_area_pct_change_maxsss,suitability_mad,schoener_d
0,3,plain,0.3655352480417804,1915,0.8789331047797311,0.5461367878357654,0.4514672686230248,2.9797377830750893,0.011557004990704937,0.9288241165208218
0,3,stratified,0.0,1915,0.8767573342311443,0.555377507608282,-2.2573363431151243,-1.86799501867995,0.011232861615153938,0.927956072785768
0,10,plain,0.0,1915,0.8841650823551297,0.549297572439392,-1.580135440180587,-1.4184397163120568,0.013159957682731243,0.914541907285429
0,10,stratified,0.0,1915,0.8770340459367891,0.538122174600728,-1.4296463506395787,4.761904761904762,0.01384327894167436,0.9110294352934138
0,20,plain,0.9921671018276754,1915,0.8717818401534584,0.5057835125727052,0.601956358164033,7.522697795071336,0.017064268840979634,0.8889442096456908
0,20,stratified,0.0,1915,0.872665874930918,0.5016524677614569,-2.8592927012791574,3.38389731621937,0.017987330512655067,0.8845523865568458
1,3,plain,-0.20887728459529598,1915,0.8526077541523123,0.5174568338715667,3.2915360501567394,2.0118343195266273,0.011881181541672354,0.9248641907893183
1,3,stratified,0.0,1915,0.8538591155901126,0.51485583225549,6.191222570532915,2.027883396704689,0.011855372783395735,0.9237696540693283
1,10,plain,0.3655352480417804,1915,0.866240266557376,0.5258446281429248,0.7836990595611284,-0.9569377990430622,0.01479472106185834,0.9033179877255171
1,10,stratified,0.0,1915,0.8644635287854756,0.5349697677184563,2.978056426332288,3.802281368821293,0.015235060082422801,0.9027681486826783
1,20,plain,0.6266318537859021,1915,0.8554284181505416,0.5011483990409668,-2.978056426332288,1.7751479289940828,0.01923133268190827,0.8672300893366391
1,20,stratified,0.0,1915,0.877455933978686,0.5383724029129286,-2.664576802507837,2.0408163265306123,0.01841603171843091,0.8784044795286374
2,3,plain,-0.3655352480417733,1915,0.8661023101459606,0.5337514017103071,0.437636761487965,-0.5903187721369539,0.011407322265718493,0.9305059049393261
2,3,stratified,0.0,1915,0.8726375427418144,0.5360065358802376,-1.0211524434719184,2.7946537059538272,0.011214355961934458,0.9325801960128317
2,10,plain,0.3133159268929475,1915,0.8681934563547664,0.5358194900345437,-1.8234865061998542,6.65083135391924,0.014430792842324371,0.909378238296931
2,10,stratified,0.0,1915,0.8576124515596653,0.5248967061766922,0.6564551422319475,5.176470588235294,0.014008631615211646,0.915687468455971
2,20,plain,-0.1566579634464773,1915,0.8500813909874091,0.5061780840062888,-3.3552151714077314,4.737516005121639,0.01680804272109225,0.8905432294944128
2,20,stratified,0.0,1915,0.8400149932036016,0.5050105104107537,-4.6681254558716265,2.125,0.01662254040517534,0.8900394977255036
