rep,level,mode,d_str1,n,auc,tss,range_area_pct_change_05,range_area_pct_change_maxsss,suitability_mad,schoener_d
0,3,plain,1.078877966914412,4171,0.8799717163457438,0.6185159016638281,5.718569286785178,2.5711159737417946,0.02402900535204068,0.9291876549211615
0,3,stratified,0.0,4171,0.8814189634128218,0.6122576499788819,4.540586849432426,1.5779092702169626,0.02183900244014399,0.9369732632581014
0,10,plain,3.6921601534404225,4171,0.8624649843214814,0.569578843726009,17.605482972799315,14.149888143176733,0.04414620921297601,0.8672956034645501
0,10,stratified,0.0,4171,0.8618093815359896,0.575961761860714,7.324908974084386,4.69678953626635,0.03613379701155476,0.890648865645656
0,20,plain,7.26444497722369,4171,0.8339003664406283,0.5060833324254341,32.212465195973444,27.774172615184945,0.06673978640580819,0.8132482648067819
0,20,stratified,0.0,4171,0.8493748190002525,0.5553367411530429,13.514671235810665,5.989731888191671,0.045911516106349075,0.8622936408706554
1,3,plain,1.0549029009829773,4171,0.8654774680087977,0.593703991273171,5.388951521984216,0.3418803418803419,0.02404767017824376,0.9281293290412682
1,3,stratified,0.0,4171,0.8647131553084555,0.5910458588712013,2.7959413754227733,4.776902887139108,0.022144690302621086,0.9352982724385912
1,10,plain,3.4284344281946773,4171,0.8371323658718053,0.5385535685045812,16.392333709131908,9.299781181619256,0.04547722303390813,0.8617305021749837
1,10,stratified,0.0,4171,0.8511926433667263,0.5516038819073347,5.501691093573845,4.570791527313267,0.03694061428304399,0.8879575593942243
1,20,plain,7.672021098058018,4171,0.8113758505828335,0.4754401055727694,36.50507328072153,21.15732368896926,0.06817423616079388,0.8078789213539576
1,20,stratified,0.0,4171,0.824410644224335,0.5124623667189012,6.741826381059752,-0.24405125076266015,0.04682236471712159,0.858061680474413
2,3,plain,1.078877966914412,4171,0.866979355683318,0.6110199255818183,3.401677539608574,2.553413236060448,0.022204683957483765,0.9337792710365354
2,3,stratified,0.0,4171,0.8724365687551293,0.6133087816205206,3.0521901211556384,1.6319639842431062,0.021316299119183042,0.9361550949062298
2,10,plain,4.4593622632462235,4171,0.8437275300577806,0.5368389563890112,16.076421248835043,11.09792284866469,0.04435246029838676,0.8616183338280808
2,10,stratified,0.0,4171,0.850037052380463,0.5635897047266892,8.504193849021435,6.697341513292433,0.03624463320717426,0.8877694786984426
2,20,plain,7.504195636538004,4171,0.815962381030088,0.4980201912067324,29.520037278657966,18.729747245625404,0.06722696837877484,0.8070947071666438
2,20,stratified,0.0,4171,0.8369134144049833,0.550341540739277,5.335507921714818,2.61172373766686,0.049694986062237524,0.8473954565762772
3,3,plain,1.1268280987772705,4171,0.8687144531475567,0.5930400299613086,4.714582851860412,2.70568746548868,0.023599329585590897,0.9290379249287916
3,3,stratified,0.0,4171,0.8687356551364843,0.5957454027730877,3.258608735844696,2.8846153846153846,0.021299750009218885,0.9367071387385996
3,10,plain,3.8839606808918745,4171,0.8345282018613371,0.5192643526024223,19.274324012017562,11.31848284166165,0.046459438084472136,0.8587336279093085
3,10,stratified,0.0,4171,0.8483822941799674,0.5410965138922187,9.452276403975041,8.034188034188034,0.03739734279890492,0.8862305482611645
3,20,plain,7.312395109086552,4171,0.8075826539431277,0.45981130077689486,40.744164548185815,23.637602179836513,0.06778523860463699,0.8084685787072545
3,20,stratified,0.0,4171,0.8323071315043965,0.5184862482200759,7.811416685925583,3.7293553542887588,0.04747367085132846,0.8567019641535478
4,3,plain,0.8631023735315289,4171,0.8567948670063784,0.5765333160354593,2.284669865204478,2.4456521739130435,0.024980807485481843,0.9251089939014254
4,3,stratified,0.0,4171,0.8594976771034284,0.5732629907575647,2.558830249029015,4.023292747485442,0.02172341881254803,0.9361601550486582
4,10,plain,4.051786142411888,4171,0.832454183342692,0.5290853170224166,20.08224811514736,8.929503916449086,0.04496605468670677,0.8633097014469504
4,10,stratified,0.0,4171,0.8364714293774007,0.5229341527231867,8.70459218642906,6.8886337543053955,0.03659806191446823,0.8884683365116068
