arm,alg,rep,range_pct,schoener
A_bg_only,random_forest,0,0.31036623215394166,0.8943546247699797
D_model_only,random_forest,0,-1.3755598208573256,0.9645757333746054
C_unpaired,random_forest,0,12.204234122042342,0.8656197123251439
B_paired,random_forest,0,16.65021388614676,0.9076043342126998
A_bg_only,random_forest,1,13.09681697612732,0.8973058225530284
D_model_only,random_forest,1,-0.42139384116693684,0.9644807055702252
C_unpaired,random_forest,1,10.822249093107619,0.8595905418075115
B_paired,random_forest,1,15.787716955941256,0.9112893534644696
A_bg_only,random_forest,2,8.772504091653028,0.8932488862868555
D_model_only,random_forest,2,-0.6123106670963584,0.9639310918221983
C_unpaired,random_forest,2,11.125078566939033,0.8578520342599529
B_paired,random_forest,2,13.687056437985806,0.910817074782454
A_bg_only,random_forest,3,2.4436686766105997,0.8915130357385719
D_model_only,random_forest,3,-0.5834683954619124,0.9642586901470399
C_unpaired,random_forest,3,10.251387528566765,0.8689626960425305
B_paired,random_forest,3,13.766233766233766,0.9205155671041643
A_bg_only,random_forest,4,3.6522301228183585,0.8942550284249358
D_model_only,random_forest,4,-0.064246707356248,0.9647359969120709
C_unpaired,random_forest,4,14.112,0.8534821122875598
B_paired,random_forest,4,10.35691523263225,0.9149885796209754
A_bg_only,random_forest,5,6.758931445123914,0.8936736756801005
D_model_only,random_forest,5,1.2075718015665795,0.9640773217592823
C_unpaired,random_forest,5,9.421182266009852,0.8614057290306233
B_paired,random_forest,5,11.907770056854075,0.9179860274636664
A_bg_only,random_forest,6,-0.5531653349723417,0.8944583807645377
D_model_only,random_forest,6,-0.3870967741935484,0.9639078574656244
C_unpaired,random_forest,6,5.419029615626969,0.855986498232157
B_paired,random_forest,6,13.569413976809777,0.9135324060449614
A_bg_only,random_forest,7,-1.8933417481855472,0.8954680492413499
D_model_only,random_forest,7,-1.639871382636656,0.9641027599086566
C_unpaired,random_forest,7,14.127604166666666,0.8617174427982648
B_paired,random_forest,7,10.50314465408805,0.9161187628295637
A_bg_only,random_forest,8,-1.1432200698634487,0.8928248614932686
D_model_only,random_forest,8,0.5225342913128674,0.9640629304078504
C_unpaired,random_forest,8,21.52964959568733,0.8599242992020277
B_paired,random_forest,8,17.36930860033727,0.9122327041656619
A_bg_only,random_forest,9,4.413206930369402,0.8925009780821005
D_model_only,random_forest,9,-0.032331070158422244,0.963939577945498
C_unpaired,random_forest,9,0.8898435102792267,0.8619798616687849
B_paired,random_forest,9,11.817102137767222,0.9161581190215383
A_bg_only,random_forest,10,-1.4807813484562067,0.8899965088970915
D_model_only,random_forest,10,0.7496740547588006,0.964642354332123
C_unpaired,random_forest,10,14.444092492872981,0.864855210268657
B_paired,random_forest,10,13.465522343888725,0.9169387206108035
A_bg_only,random_forest,11,6.200207828195358,0.889618225311014
D_model_only,random_forest,11,-2.0806658130601794,0.9647184023212184
C_unpaired,random_forest,11,25.461380724538618,0.8703815108639158
B_paired,random_forest,11,20.040417649040084,0.9183744448151818
A_bg_only,random_forest,12,9.292328042328043,0.895692277378271
D_model_only,random_forest,12,-1.2095456031382805,0.964464006261191
C_unpaired,random_forest,12,10.566037735849058,0.8640047656337728
B_paired,random_forest,12,11.772033634381811,0.9138282330533608
A_bg_only,random_forest,13,-2.578150177247825,0.8906506585542707
D_model_only,random_forest,13,0.13016596160104132,0.9643444689786099
C_unpaired,random_forest,13,20.77310924369748,0.8651607760111981
B_paired,random_forest,13,14.930114358322744,0.912396038658332
A_bg_only,random_forest,14,0.5832793259883344,0.8954980133119679
D_model_only,random_forest,14,-2.3740776387552134,0.964583589341615
C_unpaired,random_forest,14,7.267080745341616,0.863870903838714
B_paired,random_forest,14,8.236895847515315,0.918588778044296
