entity,algorithm,track,axis,level,replicate,seed,status,n_folds_completed,n_features,benchmark_presence_n,contrast_pool_n,accessible_area_segment_count,reference_set_n,eval_mode,cv_auc,cv_auc_unweighted,cv_brier,cv_brier_unweighted,cv_sensitivity,cv_sensitivity_unweighted,cv_specificity,cv_specificity_unweighted,cv_tss,cv_tss_unweighted,cv_boyce,cv_boyce_unweighted,cv_omission_rate,auc,brier,sensitivity,specificity,tss,boyce,omission_rate,species,category,entity_type,n_experiment,grid_id,importance_spearman,importance_jaccard_top5,importance_jaccard_top10,niche_centroid_disp,niche_breadth_change,CLI_shift,LAC_shift,SOL_shift,TOP_shift,domain_rank_stability,schoener_d,warren_i,threshold_max_sss,threshold_p10,range_area_pct_change_03,range_area_pct_change_07,range_area_pct_change_maxsss,range_area_pct_change_p10,range_area_pct_change_maxsss_fix,suitability_mad,suitability_mean_shift,range_area_pct_change_05,gain_segments,loss_segments,stable_segments
Astacus astacus,random_forest,combined,snapping,1,7,206285049,ok,5,291,1646,14562,14562,412,reference_set,0.7743283639678458,0.8027870148316454,0.1604010853812005,0.13718310188769992,0.7384657431701234,0.8193404713452903,0.6948045671009809,0.6482599148954139,0.43327031027110435,0.467600386240704,0.7486232742165265,0.8248784047453264,0.26153425682987663,0.946166825345393,0.08335630781185348,0.8106796116504854,0.8901936547177586,0.700873266368244,0.9999999999999999,0.1893203883495146,Astacus astacus,widespread,DUAL,1646,B,0.9879141875109541,0.6666666666666666,1.0,955070.607048541,11468.736780895852,-0.005775760357239257,0.0014501837144155275,-0.00022989896819719524,0.004555475611020876,1.0,0.9577380589631262,0.9975897835288113,0.71,0.812,-0.4632310364794441,-2.941176470588235,-1.9900497512437811,3.6101083032490973,-1.9900497512437811,0.016264282444195918,0.0010084508930615235,-0.18726591760299627,84.0,87.0,1515.0
Astacus astacus,random_forest,combined,snapping,2,0,3641208728,ok,5,291,1646,14562,14562,412,reference_set,0.7397006136195942,0.7195717821680843,0.16399737942889347,0.14658678436598377,0.7711971215459159,0.8288321537284921,0.6328312188899536,0.5900952645214586,0.4040283404358696,0.41892741824995045,0.7152992305766964,0.6739024951870047,0.2288028784540841,0.9460806521295618,0.08799990087500306,0.8543689320388349,0.8792748248866914,0.7336437569255263,0.9999999999999999,0.1456310679611651,Astacus astacus,widespread,DUAL,1646,B,0.9877181373473305,0.6666666666666666,1.0,1397525.848266736,34647.43634347338,0.0007165753275045206,0.00016712086934510262,-0.0025374476001818747,0.0016537514033323486,1.0,0.9592676823090445,0.9976534050397351,0.734,0.826,-0.39297877914592616,-1.393188854489164,-1.7892644135188867,4.11522633744856,-1.7892644135188867,0.01620396253131111,0.0012088558936828404,-0.22701475595913734,108.0,112.0,1650.0
Astacus astacus,random_forest,combined,snapping,2,1,3800908118,ok,5,291,1646,14562,14562,412,reference_set,0.7555094202543227,0.7463086562479774,0.16079307141375834,0.14255950367825593,0.7686974119592235,0.8276333947438033,0.6212249838700765,0.5620413071057351,0.38992239582929994,0.38967470184953823,0.6317686022284199,0.5435000008966454,0.23130258804077652,0.9467494529584247,0.08764544299387987,0.8422330097087378,0.8798241999725313,0.7220572096812692,0.9999999999999999,0.15776699029126218,Astacus astacus,widespread,DUAL,1646,B,0.9866399401532209,0.6666666666666666,0.8181818181818182,1090395.7369721495,673.3156431033276,0.004227158655031538,-0.0009978679689321562,0.0009265853908729527,-0.00415587607697232,1.0,0.9588811021211024,0.9978090029211947,0.726,0.821,-0.9224091155724362,4.567699836867863,2.5096525096525095,1.5444015444015444,7.333333333333333,0.016384675705194866,-0.0002178514201999983,2.6392961876832843,129.0,84.0,1621.0
Astacus astacus,random_forest,combined,snapping,2,2,1442380716,ok,5,291,1646,14562,14562,412,reference_set,0.757224767262553,0.7441013361660038,0.16366939769029065,0.14863000887985148,0.7384344144798952,0.8048626154539097,0.6957183340088878,0.6337912155274144,0.4341527484887831,0.438653830981324,0.7344435894617272,0.692121212121212,0.2615655855201048,0.9468388764212746,0.0860746014183928,0.8446601941747572,0.8869660760884494,0.7316262702632066,0.9999999999999999,0.15533980582524276,Astacus astacus,widespread,DUAL,1646,B,0.9858053440659791,0.6666666666666666,0.8181818181818182,3313861.295829768,-2892.134726287797,0.001101093427981259,-0.0014967832141779096,-0.0008530190855943753,0.001248708871791071,1.0,0.9587419224023223,0.9977213172350277,0.73,0.818,1.0707241476472247,0.45731707317073167,0.3669724770642202,3.308823529411765,0.9345794392523363,0.016166254962361265,0.0016398149783193045,-0.18192844147968465,84.0,87.0,1562.0
Astacus astacus,random_forest,combined,snapping,2,3,4006981998,ok,5,291,1646,14562,14562,412,reference_set,0.735628966602802,0.7239787962369967,0.16070292080405826,0.139875833760535,0.7497725519304501,0.8205617577107713,0.6578639992654499,0.59747406312962,0.40763655119590003,0.4180358208403915,0.7394836112821741,0.770817409081142,0.2502274480695499,0.9487757736254622,0.08488257058902098,0.8276699029126213,0.8867600604312594,0.7144299633438806,0.9999999999999999,0.17233009708737868,Astacus astacus,widespread,DUAL,1646,B,0.9832097316002067,0.6666666666666666,0.8181818181818182,2026781.5858212998,-6069.435067833867,0.0020666373483372302,-0.0004280568015729083,-0.0030175492710712015,0.0013789687243068727,1.0,0.9588912799393742,0.9977804599981086,0.726,0.815,-0.47130579428888275,-0.3284072249589491,1.9801980198019802,1.9011406844106464,2.5440313111545985,0.01627207801126219,-0.0007178958934212336,-0.7224563515954244,80.0,92.0,1569.0
Astacus astacus,random_forest,combined,snapping,2,4,3484908662,ok,5,291,1646,14562,14562,412,reference_set,0.7516759704189855,0.7504677527287689,0.1662506630427916,0.15043505960521752,0.738045550919521,0.8186557253257547,0.6952266354857778,0.6339104774507683,0.4332721864052987,0.45256620277652304,0.7624792406570343,0.7850468170445082,0.26195444908047905,0.9533138685206741,0.08775822766137646,0.866504854368932,0.880854278258481,0.7473591326274129,0.9999999999999999,0.133495145631068,Astacus astacus,widespread,DUAL,1646,B,0.9861427254910067,0.6666666666666666,0.8181818181818182,5957242.592113471,28925.859099689405,-0.004178362250190415,-0.00022265958690229418,-0.0013366575567979322,0.005737679393890638,1.0,0.9591429183281796,0.9977578315511434,0.714,0.818,0.13743815283122596,1.3803680981595092,0.33003300330033003,4.810996563573884,2.413273001508296,0.016338776397799886,0.00014343758379605095,0.872093023255814,110.0,95.0,1625.0
Astacus astacus,random_forest,combined,snapping,2,5,2808441986,ok,5,291,1646,14562,14562,412,reference_set,0.7310874530732078,0.7236442345291303,0.16433575968711742,0.14239533821750072,0.7177274169251208,0.8052892408536353,0.6537984324405058,0.5658576104281506,0.37152584936562666,0.371146851281786,0.6422444367857801,0.6659549100834684,0.28227258307487924,0.9462346638344514,0.0848767881139845,0.8155339805825242,0.8875841230600192,0.7031181036425433,0.9999999999999999,0.18446601941747576,Astacus astacus,widespread,DUAL,1646,B,0.9885632161196578,1.0,1.0,1727071.9103543633,22450.647131291218,0.0007406060066873499,0.0009092282709821341,0.0022683772153769544,-0.003918211493046553,1.0,0.9582574167739205,0.9975279995428407,0.706,0.814,1.655443322109989,0.974025974025974,-0.33557046979865773,-3.065134099616858,3.1135531135531136,0.016211886776410882,0.0020767405052942757,1.740211311373524,113.0,85.0,1524.0
Astacus astacus,random_forest,combined,snapping,2,6,3597531578,ok,5,291,1646,14562,14562,412,reference_set,0.7667310639072005,0.7692167350929713,0.15841684141420953,0.13915146964242173,0.7372789001688732,0.8086010564878506,0.6875017253736244,0.6108425816983072,0.4247806255424977,0.41944363818615804,0.886003609476718,0.8390909090909091,0.2627210998311268,0.9478531201704663,0.08511694131720228,0.8325242718446602,0.8879961543743992,0.7205204262190592,0.9999999999999999,0.16747572815533984,Astacus astacus,widespread,DUAL,1646,B,0.9861220220456497,0.6666666666666666,0.8181818181818182,2994845.5975738913,23673.009996975772,-0.0014202404884447462,0.0007292326103180528,-0.0007966749418442387,0.0014876828199709702,1.0,0.9569567260078572,0.9974117921170367,0.704,0.818,-0.2438363587103766,-2.258064516129032,-2.0,5.533596837944664,-0.7905138339920948,0.016860340677955016,-0.0013251891746947372,0.18427518427518427,100.0,97.0,1531.0
Astacus astacus,random_forest,combined,snapping,2,7,1055218555,ok,5,291,1646,14562,14562,412,reference_set,0.7635133017502941,0.7853543739105207,0.16096793987056476,0.137628971752331,0.7106064121977165,0.8022304106444779,0.7168042026120496,0.6554507039500715,0.42741061480976605,0.4576811145945495,0.7126858761370444,0.8375757575757575,0.2893935878022835,0.9456914558839805,0.08353667866839634,0.8106796116504854,0.8905370141464085,0.7012166257968939,0.9999999999999999,0.1893203883495146,Astacus astacus,widespread,DUAL,1646,B,0.9871829443656047,0.42857142857142855,0.8181818181818182,3388665.2891182913,18586.255512017757,-0.0007403782440793538,0.0009429270546675236,-0.0026167810096798805,0.002414232199091648,1.0,0.9571923685996577,0.9975393760593738,0.712,0.816,-0.781702374059062,1.393188854489164,0.8361204013377926,6.367041198501873,0.8361204013377926,0.01650088586732592,0.0008553544450330603,-0.4993757802746567,81.0,89.0,1513.0
Astacus astacus,random_forest,combined,snapping,5,0,2359051808,ok,5,291,1646,14562,14562,412,reference_set,0.7479714436012265,0.7221716208683272,0.1599103561717532,0.1428244684386001,0.7787329118475517,0.8395360362690567,0.6483434318842787,0.587244665396226,0.4270763437318304,0.4267807016652827,0.8162743686548313,0.6764360738803431,0.22126708815244833,0.9456054493474837,0.08859903893693168,0.8325242718446602,0.8779013871720918,0.7104256590167519,0.9999999999999999,0.16747572815533984,Astacus astacus,widespread,DUAL,1646,B,0.9873799360763361,0.6666666666666666,1.0,4865504.681773686,4935.574814812746,-0.000395929456084132,0.00011197702651200014,0.003485544060995105,-0.0032015916314229176,1.0,0.956045980232992,0.9973324826539428,0.723505752876438,0.822,-0.6025674613570867,-0.7739938080495357,1.6728624535315983,8.366533864541832,1.6728624535315983,0.0174733226074388,0.0015382877373812684,0.9080590238365494,124.0,108.0,1654.0
Astacus astacus,random_forest,combined,snapping,5,1,1099628837,ok,5,291,1646,14562,14562,412,reference_set,0.7712176939421419,0.7744987301686544,0.15853548097548578,0.14021790137680662,0.7711989621792037,0.8270093007384351,0.6393947597517867,0.582227565261113,0.41059372193099053,0.40923686599954817,0.8228056933463543,0.7223606891087279,0.2288010378207963,0.9502193000001333,0.08795292045144784,0.866504854368932,0.8811976376871309,0.7477024920560629,0.9999999999999999,0.133495145631068,Astacus astacus,widespread,DUAL,1646,B,0.9844360819845821,1.0,0.8181818181818182,3990768.110288666,-29481.24224340683,0.0003269272149458158,-0.000244297643900826,0.0022734399555228157,-0.00235606952656775,1.0,0.9555953626304454,0.9971262132179753,0.7218232116058029,0.8174999999999999,0.7867607162235486,2.6101141924959217,4.158790170132325,4.887218045112782,8.172043010752688,0.01775912562158957,0.00210081730444318,1.466275659824047,122.0,97.0,1608.0
Astacus astacus,random_forest,combined,snapping,5,2,463254074,ok,5,291,1646,14562,14562,412,reference_set,0.7602577813837204,0.7527167045041174,0.16364760736081263,0.14916700913968534,0.7339308269805588,0.7974266550094388,0.688553271419915,0.6264866717357973,0.42248409840047385,0.42391332674523613,0.7614068095330438,0.6249562200566668,0.2660691730194412,0.9498276035645377,0.08594618813875457,0.8422330097087378,0.8870347479741794,0.7292677576829172,0.9999999999999999,0.15776699029126218,Astacus astacus,widespread,DUAL,1646,B,0.9854057555620211,0.6666666666666666,1.0,3659159.1273185355,24549.155416045804,-0.0052654252556033065,-0.0012588632932276841,0.0037375832551958255,0.002786705293635172,1.0,0.9525923461438314,0.997020343950866,0.7238866933466732,0.814,-1.2116089039165963,0.45731707317073167,0.5309734513274336,5.357142857142857,1.4059753954305798,0.01849665715070536,0.0027808855076160393,-0.2425712553062462,103.0,107.0,1542.0
Astacus astacus,random_forest,combined,snapping,5,3,2471060215,ok,5,291,1646,14562,14562,412,reference_set,0.7640845151342015,0.7907897167851454,0.16289804290532225,0.1426773759571828,0.716849367830694,0.79675058696532,0.7013592353309396,0.6399620470309071,0.41820860316163355,0.43671263399622723,0.8554158500012572,0.8121116841536626,0.283150632169306,0.9479062075384395,0.08499020134350183,0.8131067961165048,0.8875154511742892,0.7006222472907941,0.9999999999999999,0.18689320388349517,Astacus astacus,widespread,DUAL,1646,B,0.9855675980560564,1.0,1.0,5396942.091155041,1964.6829015789554,0.0016985814409320454,-0.0012890966298194848,-0.003207848538774871,0.0027983637276622897,1.0,0.9544858978927204,0.9971611063975203,0.7112763048190761,0.8105,-1.1644025505960631,-0.3284072249589491,2.1739130434782608,7.462686567164178,2.1739130434782608,0.018036068926952732,0.0004703492782911812,-1.3847080072245637,84.0,107.0,1554.0
Astacus astacus,random_forest,combined,snapping,5,4,10577147,ok,5,291,1646,14562,14562,412,reference_set,0.7612237247798946,0.7692292314885536,0.16506240054224045,0.14925424243020355,0.7514534575425097,0.8248424594147986,0.661116314673654,0.6110169792554704,0.4125697722161636,0.43585943867026894,0.8083537232671143,0.7024010538046379,0.2485465424574903,0.9535988068426534,0.08867775442254745,0.8786407766990292,0.8797555280868012,0.7583963047858304,0.9878787878787878,0.12135922330097082,Astacus astacus,widespread,DUAL,1646,B,0.9868407280741107,0.42857142857142855,0.8181818181818182,2970869.0528969145,9417.872092600446,-0.005658753398906202,7.6017306988585e-06,0.0010007996111622286,0.004650352057045171,1.0,0.9532311486624785,0.9968851913201449,0.7288819409704852,0.814,1.4018691588785046,-1.5337423312883436,-1.0869565217391304,8.27814569536424,-1.2681159420289856,0.01864222716005782,0.0029956218402757344,1.802325581395349,136.0,105.0,1615.0
Astacus astacus,random_forest,combined,snapping,5,5,830059404,ok,5,291,1646,14562,14562,412,reference_set,0.7667957233665458,0.7855413117211756,0.16094702204980033,0.140744161647189,0.7090458019890741,0.7975441313834108,0.7153482720284966,0.6671341818957969,0.42439407401757057,0.4646783132792077,0.8974360306733175,0.895263821707778,0.2909541980109259,0.950937437911948,0.0837677512380155,0.8349514563106796,0.8875841230600192,0.7225355793706987,0.9999999999999999,0.16504854368932043,Astacus astacus,widespread,DUAL,1646,B,0.9884582222059844,0.6666666666666666,1.0,5538320.5017772345,38388.99910360528,0.004593702046212844,-0.00041513345573700525,-0.0024625608751477346,-0.001716007715328205,1.0,0.9536725864317773,0.9971739709681102,0.685399699849925,0.81,-1.2906846240179575,1.7857142857142856,-0.14771048744460857,9.363295880149813,0.9009009009009009,0.017885490284563217,-0.00034513279834664314,1.740211311373524,119.0,91.0,1518.0
Astacus astacus,random_forest,combined,snapping,5,6,2207849095,ok,5,291,1646,14562,14562,412,reference_set,0.7605498328608337,0.7610675353961203,0.16059042227412532,0.13973269096457272,0.7382774786290606,0.8084953341117151,0.6859058680213959,0.6196624857848503,0.4241833466504565,0.42815781989656543,0.8707027194329817,0.8068378787664885,0.26172252137093943,0.9483469076983183,0.08598454877017038,0.8203883495145631,0.8897129515176486,0.7101013010322117,0.9999999999999999,0.17961165048543692,Astacus astacus,widespread,DUAL,1646,B,0.9877467668158366,0.6666666666666666,0.8181818181818182,4876449.32765175,54542.65557917254,-0.0072183750866124385,0.002030635347773122,0.002702165108541904,0.0024855746302973603,1.0,0.9535922644336741,0.997006965389567,0.7243681840920453,0.8115000000000001,0.6773232186399349,-2.0967741935483875,1.3435700575815739,12.595419847328243,1.3435700575815739,0.018239854873414823,0.0026383622954286325,-1.3513513513513513,97.0,119.0,1509.0
