rep,dist_m,frac,eff_dose,auc,tss,range_area_pct_change_05,range_area_pct_change_maxsss,suitability_mad,schoener_d
0,0,0,0.0,0.7360322420851543,0.12461114228096425,,,,
0,1000,10,2.232142857142857,0.7282766737327118,0.10681515368275568,-3.8392857142857144,-9.338280766852195,0.024228344149047516,0.9614957164117488
0,1000,20,4.4843049327354265,0.7118689572689947,0.07485625079318152,-15.910714285714286,-14.198286413708692,0.03019233828762822,0.9565168537004488
0,1000,50,10.21505376344086,0.7130521653142717,0.08855566728451145,-36.76785714285714,-37.45519713261648,0.055121791919614825,0.9333903408495088
0,2000,10,2.6785714285714284,0.7336852346954438,0.09650718816250127,-2.75,-7.099143206854346,0.024259577140464724,0.9614399486738111
0,2000,20,7.085201793721973,0.7273830367324688,0.08672795461256942,-13.803571428571429,-14.022578728461083,0.03149600167469123,0.9526816433681881
0,2000,50,16.666666666666664,0.7294376302663924,0.08465733518806472,-40.125,-36.91683569979716,0.0573342265019887,0.9316769379774248
1,0,0,0.0,0.7162626773791786,0.1156244182035902,,,,
1,1000,10,1.875,0.71733795324643,0.07310787133686455,-12.278106508875739,-7.888040712468193,0.02429667155118275,0.9624344312422094
1,1000,20,4.304932735426009,0.7143422079301261,0.07255204491345699,-17.585059171597635,-10.585706609349813,0.028763659200334937,0.9576318126659331
1,1000,50,9.31899641577061,0.7086612857785065,0.07680609394836521,-38.33210059171598,-47.467166979362105,0.05579476658990999,0.9304025227273418
1,2000,10,3.4821428571428568,0.7203134963587524,0.08870151441665858,-13.239644970414203,-6.612466124661247,0.025642285953527324,0.9599873005002207
1,2000,20,6.816143497757848,0.7136972366241626,0.0828264053021813,-15.902366863905327,-9.119332985930171,0.029731379526899727,0.955834770114393
1,2000,50,17.293906810035843,0.7272019511487964,0.07971336497372077,-37.62943786982248,-41.42394822006473,0.057341511408834006,0.9279960460459155
2,0,0,0.0,0.72404689602419,0.11540034687258807,,,,
2,1000,10,1.6071428571428572,0.7262187811965657,0.10437743756331556,-8.81926838102137,-7.601935038009675,0.02596625497173959,0.9588374653538171
2,1000,20,4.125560538116592,0.714214468801357,0.07643966660638284,-18.67077145961608,-17.888563049853374,0.029123047938036425,0.956803214546805
2,1000,50,9.31899641577061,0.7140998553541967,0.04918840899001046,-42.738138355668234,-34.85113835376533,0.06131898681180657,0.9230655093637563
2,2000,10,3.5714285714285716,0.7177728157057514,0.08932998404357742,-9.81528431727635,-10.15348288075561,0.026518484404437933,0.9582330805892291
2,2000,20,6.816143497757848,0.7281866093376762,0.10679272188470301,-17.946396233248823,-12.166558230318802,0.030055181075989118,0.9546325475688238
2,2000,50,14.874551971326163,0.7301202614388609,0.05965689672908961,-41.868888084027525,-31.48854961832061,0.06284881724931966,0.9186128326207837
3,0,0,0.0,0.6969061151939702,0.08351090003769604,,,,
3,1000,10,2.232142857142857,0.6862427594683909,0.07410770293129927,-7.124060150375939,-8.213670304422745,0.023859912078710487,0.9620809839278962
3,1000,20,3.2286995515695067,0.6874219815991897,0.06824468699021356,-15.300751879699249,-16.986301369863014,0.02877705673016538,0.9559198068871148
3,1000,50,10.483870967741936,0.6866388725359356,0.05046834946052215,-35.6578947368421,-36.29402756508423,0.05930575675109902,0.9225605588820156
3,2000,10,2.6785714285714284,0.696659489731429,0.069726201681282,-7.537593984962405,-9.33806146572104,0.023413690600795484,0.9627949326772577
3,2000,20,5.47085201793722,0.7063055019796223,0.078849180518221,-14.191729323308271,-12.095400340715502,0.03075578815155956,0.9522742788310891
3,2000,50,15.591397849462366,0.714328319466362,0.03885589805335482,-36.2593984962406,-37.20565149136578,0.06105128741888215,0.9204009113418908
4,0,0,0.0,0.7239031851383193,0.12291177703681959,,,,
4,1000,10,1.6964285714285716,0.7123527614267594,0.10479668675924324,-5.875912408759124,-11.733333333333333,0.023005652082897215,0.9640164266195009
4,1000,20,4.304932735426009,0.7113219881977436,0.0786162267638645,-14.762773722627736,-16.600114090131203,0.029074230688716767,0.9567336771737049
4,1000,50,11.021505376344086,0.7231522046199115,0.06398201660137001,-32.60948905109489,-58.16326530612245,0.05528700020933641,0.9327642874120347
4,2000,10,3.3035714285714284,0.7169030459648145,0.09851829209245964,-5.912408759124087,-11.294922989161439,0.023563491731212062,0.9627939631503648
4,2000,20,6.816143497757848,0.7144202229731055,0.06715626096203726,-16.131386861313867,-14.56876456876457,0.029832698346242414,0.9559865643352874
4,2000,50,17.562724014336915,0.7358599411096454,0.09191980293428588,-35.27372262773723,-55.70776255707762,0.05642302700439606,0.9321097803378602
5,0,0,0.0,0.7012924244111178,0.0845350588168497,,,,
5,1000,10,2.142857142857143,0.6982329835650708,0.0818944190337867,-6.998880179171333,-8.989391401451703,0.022613355662549718,0.9638921926194428
5,1000,20,3.9461883408071747,0.7078243489409524,0.07390086686650482,-11.81410974244121,-10.581039755351682,0.02862147791500942,0.9555132451395466
5,1000,50,10.842293906810035,0.6651420807856773,0.036825864821240756,-32.829413960432994,-40.33771106941838,0.05346761565836299,0.932415020103797
5,2000,10,3.9285714285714284,0.694974829797206,0.08176702395274212,-5.860395670026129,-8.897818599311137,0.023050115135021976,0.9630750662729791
5,2000,20,7.26457399103139,0.7108608836751291,0.0793371132998117,-13.269876819708848,-15.131211613623673,0.028534812643918783,0.9561955123616915
5,2000,50,16.57706093189964,0.6937647988356969,0.033477195135821855,-33.93057110862262,-40.85470085470085,0.05268193426836927,0.9322915096970279
6,0,0,0.0,0.7234447403295174,0.08822519188223844,,,,
6,1000,10,1.6071428571428572,0.7135987203176645,0.07750381770296914,-7.9488103821196825,-8.523344191096633,0.0229642034749843,0.9642793307639776
6,1000,20,3.3183856502242155,0.7202260353898965,0.08505642254101888,-11.824080749819753,-15.177065767284992,0.02974620054427465,0.9543885883205437
6,1000,50,9.85663082437276,0.7177090148065088,0.08196129849872033,-38.89689978370584,-36.73139158576052,0.05946309399204522,0.9275877288662168
6,2000,10,3.5714285714285716,0.7053393103371107,0.07700214583241406,-6.723143475126172,-8.934337997847146,0.02375055474146954,0.9625643742521576
6,2000,20,7.26457399103139,0.7151279084693358,0.07781303309353278,-13.229992790194665,-15.287428932406822,0.02780138162026376,0.95763553352803
6,2000,50,15.68100358422939,0.7163400083011733,0.08759446067254441,-39.5998558038933,-36.83304647160069,0.06074021352313168,0.926867628941786
7,0,0,0.0,0.7353982965945437,0.09166151905609986,,,,
7,1000,10,1.6071428571428572,0.7356164907779846,0.09300549613546036,-0.7013852358407856,-5.8386937159821874,0.022927360267950597,0.9634698774482894
7,1000,20,4.753363228699551,0.7285835575621665,0.08407536841234503,-13.133438541118709,-14.557305812058663,0.02953343102365501,0.9548928143325527
7,1000,50,10.663082437275985,0.7048928650667009,0.0633744924571754,-34.71856917411888,-35.36585365853659,0.05709616914381411,0.9308281991554814
7,2000,10,3.125,0.7248086063686823,0.08422389310486335,-3.015956514115378,-7.799586776859504,0.02262884655641616,0.9641536375148231
7,2000,20,6.816143497757848,0.7449136130263461,0.0882026636788611,-13.449061897247065,-11.48036253776435,0.030947037889889055,0.9525121205349203
7,2000,50,17.38351254480287,0.7021183645037583,0.06277405349998548,-34.78870769770296,-40.0,0.058124345823738745,0.9286754127457971
8,0,0,0.0,0.7354492931578345,0.146918557906554,,,,
8,1000,10,1.6964285714285716,0.7217568200921496,0.12888202381768085,-7.868333039957753,-6.278280542986425,0.02327862675319238,0.9628188323463329
8,1000,20,3.4977578475336326,0.711237787839232,0.09069470571808684,-13.765182186234817,-15.142857142857144,0.027866192170818503,0.9573500075888364
8,1000,50,10.931899641577061,0.7271985259129573,0.06442299176087897,-37.88065481429326,-36.12244897959184,0.058173330542181295,0.9282846508474965
8,2000,10,3.6607142857142856,0.7229800079703657,0.13016973922193056,-8.378806548142933,-8.656906429026098,0.02403265647896169,0.9617615477974473
