rep,level,mode,d_str1,n,auc,tss,range_area_pct_change_05,range_area_pct_change_maxsss,suitability_mad,schoener_d
3,10,plain,0.0,744,0.8422294001537587,0.4633298009719845,-3.021784961349262,3.2835820895522385,0.029427789866171488,0.8817729493051915
3,10,stratified,0.0,744,0.8446926768015821,0.46619663783872023,3.5137034434293746,4.405286343612335,0.02539145956090471,0.8970548787242798
3,20,plain,0.9408602150537604,744,0.8075526574566424,0.4192143498497281,-3.1623330990864367,1.5105740181268883,0.03751949542888765,0.8500498659173421
3,20,stratified,0.0,744,0.8212222180943798,0.41637433822671815,3.6542515811665495,2.4060150375939853,0.03367804975632623,0.8626869453559918
4,3,plain,0.672043010752688,744,0.8550563754847575,0.5020148066090574,-0.46511627906976744,6.229508196721312,0.02243743093576484,0.9046735739028203
4,3,stratified,0.0,744,0.8416948172045136,0.44389951824912105,3.565891472868217,6.846846846846846,0.020473322710397483,0.9113456840887182
4,10,plain,0.672043010752688,744,0.851563166128776,0.47901283275971435,2.7131782945736433,11.443661971830986,0.029785031290931564,0.8726433029223023
4,10,stratified,0.0,744,0.8418038430503353,0.4839326095915552,1.627906976744186,13.167259786476867,0.03007342913763117,0.8713322981918772
4,20,plain,0.5376344086021518,744,0.8170750380069682,0.4495378937029823,5.503875968992248,21.964285714285715,0.03899582395419492,0.8348421355950221
4,20,stratified,0.0,744,0.8173994423034421,0.4415536406051068,1.550387596899225,11.25703564727955,0.035817413428827716,0.8470984554201382
5,3,plain,-0.13440860215053618,744,0.8346408135331538,0.42655205675070973,1.107011070110701,5.769230769230769,0.01707660069357411,0.9285845438891398
5,3,stratified,0.0,744,0.8340942277063685,0.426538392482864,1.7712177121771218,0.9873060648801129,0.017092425003437346,0.9280272154521069
5,10,plain,1.6129032258064484,744,0.8159784115011969,0.4433241849133044,4.280442804428045,0.8486562942008486,0.025450724463415998,0.8916333196925539
5,10,stratified,0.0,744,0.824125978285774,0.4612917754587904,4.649446494464945,6.762589928057554,0.028308655894890497,0.8788918212172977
5,20,plain,0.40322580645160855,744,0.7966143537870116,0.4333346719057993,3.1734317343173433,8.448753462603879,0.03220089872057694,0.863721060808929
5,20,stratified,0.0,744,0.792056172404371,0.408797623771576,1.2546125461254614,7.4074074074074066,0.034765147664052955,0.8543745299022618
6,3,plain,-0.5376344086021518,744,0.8426728373623849,0.47759288170741077,3.7642045454545454,1.9696969696969695,0.019453076799277526,0.9177073142672312
6,3,stratified,0.0,744,0.8599626540545569,0.47786788677710823,1.3494318181818181,2.413273001508296,0.020272175677541728,0.9157668896346625
6,10,plain,0.5376344086021518,744,0.8375285297232694,0.48359887715122696,2.840909090909091,3.977272727272727,0.029928120229754218,0.8748202562140691
6,10,stratified,0.0,744,0.8344554743995312,0.4621521664246511,2.130681818181818,1.2558869701726845,0.02768703491295258,0.8832557404350675
6,20,plain,1.8817204301075208,744,0.8070796796132617,0.4085388825584834,-1.065340909090909,1.0248901903367496,0.034476142541902594,0.8584214796353907
6,20,stratified,0.0,744,0.8182879407377054,0.4624495221576446,1.278409090909091,7.623318385650224,0.03696176029591462,0.847744387866297
7,3,plain,-0.40322580645161565,744,0.856059995182723,0.48978354106160904,2.2745098039215685,-1.4128728414442702,0.021957737647931245,0.9011598974520552
7,3,stratified,0.0,744,0.8639863370247324,0.4679039837691558,4.392156862745098,1.3722126929674099,0.021238107419986784,0.9035387263191901
7,10,plain,1.2096774193548328,744,0.836390967178303,0.43874014722786164,7.764705882352942,7.581227436823104,0.02850967764957994,0.8692378786915809
7,10,stratified,0.0,744,0.8197819684476212,0.39662556393458515,6.980392156862745,3.4722222222222223,0.028427377243729953,0.869337588309868
7,20,plain,0.9408602150537604,744,0.8262264293198576,0.4150387992601207,2.1176470588235294,8.996539792387544,0.03512338722195242,0.84402226736882
7,20,stratified,0.0,744,0.8178220611788121,0.4042346031606399,2.588235294117647,8.480565371024735,0.03269651934123196,0.8560573853766618
8,3,plain,0.0,744,0.846697972910185,0.5275139985736668,-3.936411809235428,-1.5384615384615385,0.01620089440298026,0.9284844304226751
8,3,stratified,0.0,744,0.8527391688932361,0.5227053342203751,1.5897047691143074,2.7732463295269167,0.01821002782895872,0.9179348337540334
8,10,plain,0.5376344086021518,744,0.8445950472437386,0.5264209208089874,-4.390613171839516,1.4018691588785046,0.026061986442649312,0.8854011852780981
8,10,stratified,0.0,744,0.8299842024408155,0.4824106974385226,4.0121120363361085,8.607198748043817,0.0250522538429473,0.8863982813926526
8,20,plain,1.344086021505376,744,0.7850976003523763,0.44081707793579666,3.785011355034065,5.457463884430177,0.030456714765091198,0.8621037225221433
8,20,stratified,0.0,744,0.7970768087248585,0.44581835518383534,-2.8009084027252085,9.859154929577464,0.033275421273366426,0.8523484740661837
9,3,plain,-0.13440860215053618,744,0.8329408198766568,0.4334689936553581,-0.8645533141210375,-1.6366612111292964,0.020179626005850854,0.9175977483114588
9,3,stratified,0.0,744,0.8373628707911548,0.45982119193890414,-0.792507204610951,2.3391812865497075,0.018910482699531602,0.9230523330579701
9,10,plain,0.8064516129032242,744,0.8210321640912882,0.4210042914543685,4.68299711815562,7.5829383886255926,0.028246072108650308,0.882997314373849
9,10,stratified,0.0,744,0.8285397478755682,0.4427434789035481,2.9538904899135447,7.47800586510264,0.02574593979750474,0.8942534071347953
9,20,plain,1.344086021505376,744,0.7933666554525041,0.4005530470938308,0.792507204610951,5.862068965517241,0.036188289590722074,0.8527277757701799
9,20,stratified,0.0,744,0.795514943363136,0.3775793758144032,3.170028818443804,1.550387596899225,0.033163772728878944,0.8643991488991899
10,3,plain,-0.40322580645161565,744,0.8268884565884037,0.40014045261323883,-3.1390134529147984,-3.0349013657056148,0.021633068877304852,0.9080435247887303
