entity,algorithm,track,axis,level,replicate,seed,status,n_folds_completed,n_features,benchmark_presence_n,contrast_pool_n,accessible_area_segment_count,reference_set_n,eval_mode,cv_auc,cv_auc_unweighted,cv_brier,cv_brier_unweighted,cv_sensitivity,cv_sensitivity_unweighted,cv_specificity,cv_specificity_unweighted,cv_tss,cv_tss_unweighted,cv_boyce,cv_boyce_unweighted,cv_omission_rate,auc,brier,sensitivity,specificity,tss,boyce,omission_rate,species,category,entity_type,n_experiment,grid_id,importance_spearman,importance_jaccard_top5,importance_jaccard_top10,niche_centroid_disp,niche_breadth_change,CLI_shift,LAC_shift,SOL_shift,TOP_shift,domain_rank_stability,schoener_d,warren_i,threshold_max_sss,threshold_p10,range_area_pct_change_03,range_area_pct_change_07,range_area_pct_change_maxsss,range_area_pct_change_p10,range_area_pct_change_maxsss_fix,suitability_mad,suitability_mean_shift,range_area_pct_change_05,gain_segments,loss_segments,stable_segments
Austropotamobius torrentium (pooled),random_forest,combined,snapping,1,2,3162628057,ok,5,296,880,11872,11872,152,reference_set,0.8756922329778835,0.8752712174164445,0.16728295202703855,0.19263563134785058,0.7696073305448305,0.671955266955267,0.7916944465170404,0.8332036641987702,0.5613017770618709,0.5051589311540371,0.9332910401451369,0.790613612875096,0.23039266945516945,0.8907208690949071,0.07433144247747514,0.6842105263157895,0.9043126684636119,0.5885231947794014,0.9999999999999999,0.3157894736842105,Austropotamobius torrentium,regional,DUAL,880,B,0.9809751909991485,1.0,0.5384615384615384,1088810.1306191096,-2307.0907627115957,-0.003464085103833725,-2.6972737003222447e-06,0.0023555898593395908,0.001111192518194526,1.0,0.9561221901575719,0.9970622114450512,0.682,0.836,0.8064516129032258,4.491725768321513,5.986696230598669,2.525252525252525,5.986696230598669,0.01498723326594789,0.0015601491304068793,2.7124773960216997,85.0,55.0,1051.0
Austropotamobius torrentium (pooled),random_forest,combined,snapping,1,3,2068552428,ok,5,296,880,11872,11872,152,reference_set,0.8824112764800858,0.8955386920593129,0.16324827740007056,0.18062593456499007,0.7599013162673748,0.6593340269712221,0.8067904632255637,0.8894085611877198,0.5666917794929384,0.5487425881589421,0.877664553556994,0.6365340053872129,0.24009868373262522,0.8914055295963967,0.0733352055975087,0.7236842105263158,0.9059973045822103,0.6296815151085262,0.9878787878787878,0.2763157894736842,Austropotamobius torrentium,regional,DUAL,880,B,0.9760904781513698,0.6666666666666666,1.0,1763260.0463963272,922.1679596179165,0.005920341685365482,0.001948381185762526,0.001812960598239266,-0.009681683469367208,1.0,0.9573669301451704,0.9973005255644463,0.7081395697848922,0.84,0.13227513227513227,3.4403669724770642,4.275534441805226,6.220095693779904,4.275534441805226,0.014346530050699526,0.0010433476928507252,3.1423290203327174,91.0,57.0,1025.0
Austropotamobius torrentium (pooled),random_forest,combined,snapping,1,4,2977487446,ok,5,296,880,11872,11872,152,reference_set,0.8668923858085097,0.8306525482506606,0.1706795072111573,0.20615051221809902,0.7473915658931587,0.6528322655657116,0.7878835425569853,0.7711570860959365,0.5352751084501438,0.4239893516616481,0.8192120577258284,0.4856271851063334,0.2526084341068413,0.8925432131330686,0.07539935695276115,0.7105263157894737,0.9036388140161725,0.6141651298056461,0.9999999999999999,0.2894736842105263,Austropotamobius torrentium,regional,DUAL,880,B,0.972541817603422,1.0,0.8181818181818182,4405044.2738609295,331.740382428281,-0.008179519837430593,-0.001836247683734294,0.005842752352236941,0.004173015168928096,1.0,0.9532510634553593,0.9966195187303691,0.682,0.8378,1.2043189368770766,1.4251781472684086,0.0,1.5706806282722512,0.0,0.015929245283018867,0.004224393530997305,0.08748906386701663,66.0,65.0,1078.0
Austropotamobius torrentium (pooled),random_forest,combined,snapping,1,5,2701947912,ok,5,296,880,11872,11872,152,reference_set,0.8898066234329796,0.8503491295111907,0.15578962939719962,0.1842963510314469,0.7978457740761841,0.6944101349076879,0.7952415665781056,0.8123510737628384,0.5930873406542897,0.5067612086705263,0.9170396080524167,0.7001521043760965,0.20215422592381593,0.8912121289367286,0.07755789554224883,0.6973684210526315,0.8995956873315364,0.5969641083841679,0.9999999999999999,0.3026315789473685,Austropotamobius torrentium,regional,DUAL,880,B,0.9832568042955011,1.0,0.6666666666666666,554493.9349376581,4066.174507454969,-0.0022418086172479312,0.001168470151040022,-0.0019961086646761994,0.00306944713088414,1.0,0.9585515912289571,0.9972906164759869,0.7,0.8378,-1.0734929810074318,-2.6615969581749046,-2.6615969581749046,-0.4166666666666667,-2.6615969581749046,0.014258928571428572,-0.00040448113207547143,-0.6666666666666667,62.0,70.0,1130.0
Austropotamobius torrentium (pooled),random_forest,combined,snapping,1,6,3008619165,ok,5,296,880,11872,11872,152,reference_set,0.8910697982860043,0.8787941403813289,0.15333374262177843,0.17646510038128219,0.7736343336389381,0.680259493857444,0.8072492862970045,0.757216068695821,0.5808836199359426,0.4374755625532652,0.8206886521473787,0.5635153174790155,0.22636566636106192,0.8858769860973188,0.07942454590818362,0.6907894736842105,0.8920990566037735,0.582888530287984,0.9878787878787878,0.3092105263157895,Austropotamobius torrentium,regional,DUAL,880,B,0.9753915941492318,1.0,0.5384615384615384,1305148.7798995466,-2899.3093788507394,-0.006706336494425813,0.00033016204937501986,0.003425140341265537,0.0029510341037852217,1.0,0.9599953419528114,0.9974241037586583,0.71,0.8418,0.8522727272727272,-1.3513513513513513,0.4056795131845842,2.1739130434782608,0.4056795131845842,0.013838443396226417,0.0007484838274932614,0.8661417322834646,71.0,60.0,1210.0
Austropotamobius torrentium (pooled),random_forest,combined,snapping,1,7,1469683574,ok,5,296,880,11872,11872,152,reference_set,0.8809379149851313,0.8609172685116064,0.15479167371060198,0.17436614313400148,0.7860955720840843,0.6659844707609153,0.7617573640701212,0.6755801403967377,0.5478529361542057,0.3415646111576531,0.9077676119261231,0.7146308638413593,0.21390442791591568,0.8880922271776138,0.07474259614105123,0.7039473684210527,0.901027628032345,0.6049749964533977,0.9878787878787878,0.29605263157894735,Austropotamobius torrentium,regional,DUAL,880,B,0.969279969977248,0.6666666666666666,0.6666666666666666,1615768.3694535866,1723.8517462639138,0.007211588729683749,-0.0007525729731024458,-0.0011681183288001218,-0.005290897427781216,1.0,0.9567807843439018,0.9971711092538684,0.712,0.84,0.2569593147751606,2.9082774049217,2.380952380952381,3.125,2.380952380952381,0.014683456873315364,0.00023231132075471705,1.8197573656845754,83.0,62.0,1092.0
Austropotamobius torrentium (pooled),random_forest,combined,snapping,2,0,3711836066,ok,5,296,880,11872,11872,152,reference_set,0.7345748248989143,0.8027437360457708,0.18825570203627334,0.15750491341576695,0.46694871327907206,0.6139425802842542,0.7746921611540988,0.7626288679567368,0.24164087443317078,0.37657144824099087,0.7187338947879975,0.7553175102256835,0.5330512867209279,0.894279662895446,0.0780727645104764,0.7039473684210527,0.8961421832884097,0.6000895517094622,0.9999999999999999,0.29605263157894735,Austropotamobius torrentium,regional,DUAL,880,B,0.9728783375060787,1.0,0.6666666666666666,4229220.6446058275,-791.5836850404739,-0.004445950415465749,-0.0004127775299160412,0.004853789366428662,4.938578953117556e-06,1.0,0.9538991081932654,0.9967648886353594,0.707855927963982,0.842,1.1860940695296525,2.9850746268656714,1.7660044150110374,6.5420560747663545,1.7660044150110374,0.015861511680143756,0.003136988191503016,3.1799163179916317,99.0,61.0,1134.0
Austropotamobius torrentium (pooled),random_forest,combined,snapping,2,1,694723233,ok,5,296,880,11872,11872,152,reference_set,0.7323940176307607,0.8048191619848293,0.18732447850215564,0.1511128031070613,0.4615749693518059,0.6331884923339196,0.7414356543455827,0.6869676783304289,0.2030106236973889,0.32015617066434865,0.6026459959592679,0.6286942700398689,0.5384250306481941,0.8937138689885091,0.07342648428675719,0.7039473684210527,0.9102088948787062,0.6141562632997588,0.9878787878787878,0.29605263157894735,Austropotamobius torrentium,regional,DUAL,880,B,0.9760862003325479,1.0,0.6666666666666666,2923738.5744700264,7037.715768583585,-0.0042818602981058995,-0.0003998434891366205,0.015069097459822017,-0.010387393672579515,1.0,0.9552703434272924,0.9969623442537444,0.718,0.8396,0.5383022774327122,4.488778054862843,3.8461538461538463,6.779661016949152,5.459770114942529,0.015207777804518034,0.002914731340649467,2.10727969348659,73.0,51.0,993.0
Austropotamobius torrentium (pooled),random_forest,combined,snapping,2,2,124846692,ok,5,296,880,11872,11872,152,reference_set,0.8129747088323074,0.8554019447598951,0.19588956537825195,0.20597720359452376,0.6660824419965585,0.6349429838454228,0.7724641572802702,0.8278653237629824,0.43854659927682865,0.4628083076084053,0.9109399265200114,0.794559292979532,0.3339175580034415,0.8919031622393248,0.07490279241516964,0.6973684210526315,0.9046495956873315,0.6020180167399629,0.9878787878787878,0.3026315789473685,Austropotamobius torrentium,regional,DUAL,880,B,0.9804432744331293,1.0,0.6666666666666666,3232225.5995738846,4639.0045242207125,-0.013444164945267567,0.0006257185805860349,0.002737606334865139,0.010080840029816462,1.0,0.9548781905770278,0.9970204840655074,0.696,0.842,1.9949066213921902,3.7825059101654848,3.944315545243619,1.5706806282722512,3.944315545243619,0.015477931266846363,0.0038808962264150946,2.3508137432188065,73.0,47.0,1059.0
Austropotamobius torrentium (pooled),random_forest,combined,snapping,2,3,1280626371,ok,5,296,880,11872,11872,152,reference_set,0.8727824295749389,0.8847861114545224,0.16845208351292032,0.18535029897430244,0.7330115295383216,0.6521508377991048,0.8075462312401817,0.8897551816383265,0.5405577607785033,0.5419060194374313,0.8950526129279932,0.6902883351679406,0.2669884704616784,0.8907762847567032,0.07412170602100975,0.743421052631579,0.9055761455525606,0.6489971981841396,0.9878787878787878,0.256578947368421,Austropotamobius torrentium,regional,DUAL,880,B,0.9743481529516775,0.6666666666666666,0.6666666666666666,4650587.010897766,12045.595884721726,0.011218484400601081,-0.0012910714104403566,0.0019038899895034156,-0.011831302979664171,1.0,0.9543172915692819,0.9967180280414412,0.712,0.836,-0.5291005291005291,6.651376146788992,3.349282296650718,5.47945205479452,3.349282296650718,0.015440462552945705,0.0026985993453985365,3.6044362292051755,85.0,46.0,1036.0
Austropotamobius torrentium (pooled),random_forest,combined,snapping,2,4,4054307219,ok,5,296,880,11872,11872,152,reference_set,0.8697920600552115,0.8389600849174933,0.17202902530444353,0.20663204216644288,0.7453571659008195,0.6711002834198169,0.7996555710727151,0.8087226919027483,0.5450127369735346,0.4798229753225652,0.8695686622698929,0.6521092002272348,0.25464283409918054,0.8922223564512697,0.0761648007953462,0.7171052631578947,0.9016172506738545,0.6187225138317491,0.9757575757575757,0.2828947368421053,Austropotamobius torrentium,regional,DUAL,880,B,0.9769208638954731,0.6666666666666666,0.6666666666666666,1694020.3016318344,2369.8536991430447,-0.004196764130377062,-0.000664175054824908,0.006114041406331372,-0.001253102221129343,1.0,0.9548081288857081,0.996887026463695,0.702,0.8415000000000001,1.0382059800664452,3.32541567695962,2.386634844868735,3.260869565217391,2.386634844868735,0.01561448706841227,0.0032766637787190345,2.1872265966754156,77.0,52.0,1091.0
