entity_id,algorithm,axis,level,n_reps_ok,auc_mean,auc_lo,auc_hi
Faxonius_limosus_alien,maxent,snapping,20,30,0.6849926651225585,0.6768131470198577,0.6931671048895287
Faxonius_limosus_alien,maxent,snapping,35,30,0.6785598756059724,0.6705169683797417,0.6867182954684101
Faxonius_limosus_alien,maxent,snapping,50,30,0.672947952742575,0.6645706466834866,0.6812874915379257
Faxonius_limosus_alien,random_forest,lowacc,0,50,0.7593491391297804,0.75442273439957,0.7642968798043851
Faxonius_limosus_alien,random_forest,lowacc,5,50,0.7574992287358586,0.7528666390622536,0.7626244040035053
Faxonius_limosus_alien,random_forest,lowacc,10,50,0.7476186354079517,0.741122806782923,0.7538902206479976
Faxonius_limosus_alien,random_forest,lowacc,20,30,0.7289404069101394,0.7212236809903437,0.7367671635948907
Faxonius_limosus_alien,random_forest,lowacc,35,30,0.7196972174948774,0.7138701903643312,0.7257228600167731
Faxonius_limosus_alien,random_forest,lowacc,50,30,0.7148894168102394,0.706607275948446,0.7220772245522461
Faxonius_limosus_alien,random_forest,snapping,0,50,0.7635422673752795,0.7563790179697467,0.7709731639653975
Faxonius_limosus_alien,random_forest,snapping,5,50,0.7553575925799163,0.7487401485276433,0.7621322023922154
Faxonius_limosus_alien,random_forest,snapping,10,50,0.7596544968981865,0.7541363815050116,0.7651216028197383
Faxonius_limosus_alien,random_forest,snapping,20,30,0.7590607885175931,0.7509304407919682,0.7663664723928401
Faxonius_limosus_alien,random_forest,snapping,35,30,0.7510204802926027,0.7432650034651852,0.7587971827803284
Faxonius_limosus_alien,random_forest,snapping,50,30,0.73413956994132,0.7253478932305615,0.7429012826260761
Faxonius_limosus_alien,xgboost,lowacc,0,50,0.7535302639177789,0.748267304225744,0.7590275475447689
Faxonius_limosus_alien,xgboost,lowacc,5,50,0.7501873734236599,0.7450907244052352,0.7553516988122944
Faxonius_limosus_alien,xgboost,lowacc,10,50,0.7395757569536465,0.73286398556409,0.74603561021053
Faxonius_limosus_alien,xgboost,lowacc,20,30,0.7242706442482205,0.7168249226057963,0.7309762357337023
Faxonius_limosus_alien,xgboost,lowacc,35,30,0.7163751260207883,0.7096755803378277,0.7231607310273137
Faxonius_limosus_alien,xgboost,lowacc,50,30,0.7086264374657375,0.6998194222196632,0.7168993328714599
Faxonius_limosus_alien,xgboost,snapping,0,50,0.7599616858024489,0.7528882040526137,0.766441648496574
Faxonius_limosus_alien,xgboost,snapping,5,50,0.7509093600572753,0.7442823210221647,0.7577778549755142
Faxonius_limosus_alien,xgboost,snapping,10,50,0.7549669376328011,0.7486524217675663,0.7607262771754429
Faxonius_limosus_alien,xgboost,snapping,20,30,0.7562160776243723,0.7491014595178058,0.7629869755697158
Faxonius_limosus_alien,xgboost,snapping,35,30,0.7498278049767529,0.7416760487231701,0.7574935308441059
Faxonius_limosus_alien,xgboost,snapping,50,30,0.7361707927219012,0.7260710134725571,0.7459937672984999
Pacifastacus_leniusculus_alien,maxent,lowacc,0,50,0.8078833217263762,0.8037857044050798,0.812195964491006
Pacifastacus_leniusculus_alien,maxent,lowacc,5,50,0.7774270853173924,0.7715974288171265,0.7835982870888546
Pacifastacus_leniusculus_alien,maxent,lowacc,10,50,0.7652826293966212,0.7608605382784478,0.7697320758058053
Pacifastacus_leniusculus_alien,maxent,lowacc,20,30,0.7400766740917999,0.7313871301410297,0.7482463661042174
Pacifastacus_leniusculus_alien,maxent,lowacc,35,30,0.7171360506118865,0.7093768239534648,0.7242580892303405
Pacifastacus_leniusculus_alien,maxent,lowacc,50,30,0.700618429911089,0.6920529117012619,0.709186195435095
